DE_BE,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded,BE_DE,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded
2456,-11.51242733,17.58828354,45.38491058,61.9684639,-77.74972534,8.284285545,-61.13901901,-46.84639359,2456,-2.091245651,3.244207382,41.07514191,-47.84929276
2457,0.196698546,13.35853004,45.90677261,60.12626266,-61.63385773,18.62801552,-54.50683212,-47.83418274,2457,-3.241806269,0.959987104,41.34623337,-48.88786316
2458,2.116889715,13.7567749,45.90677261,60.12626266,-60.30313492,21.85420418,-56.17808151,-45.31204605,2458,-5.014996052,2.526290894,40.80473709,-48.97281647
2459,2.456208706,13.78892136,48.4824791,54.63204575,-58.87846756,22.57133102,20.64301872,-76.46920013,2459,-6.097116947,6.158819675,54.29370117,-31.89840126
2460,-15.38807869,25.5388298,51.81234741,57.99154663,-82.9511261,-4.874685764,18.55612755,-79.92001343,2460,5.289497852,19.19433403,54.50163651,-31.64860344
2461,1.916809559,17.0102005,53.69351196,59.14999008,-63.66856766,19.75967789,31.59955597,-71.98729706,2461,2.280978918,18.9803791,54.95557785,-29.41534233
2462,-12.61666393,26.80003357,55.93798065,61.06951904,-76.57359314,8.75662899,31.59948158,-71.98751831,2462,-2.926983595,13.89580822,54.95558167,-29.41529846
2463,2.089593887,13.88028145,52.4801178,62.41216278,-58.80918121,21.50916672,31.60860252,-71.97119904,2463,-4.83626318,-0.19671835,55.32021713,-29.44731522
2464,1.709217072,14.93060493,46.75297165,65.55176544,-62.91607666,20.86792755,31.17190552,-72.02883911,2464,-1.631914735,11.40468407,55.44651031,-29.72611237
2465,1.709217072,14.93060493,51.7917099,62.9438324,-62.91613388,20.86787224,35.77064514,-59.08446503,2465,-3.952573538,6.355572224,53.42390823,-22.24061394
2466,2.144288778,15.50957203,53.6558342,59.36301804,-62.4006958,20.58538437,54.79716873,-41.71897125,2466,5.864641666,8.531963348,55.62107468,-1.088151693
2467,-5.157588005,13.31870747,50.74743652,61.35676575,-69.37467194,13.63354683,41.47899628,-45.30422974,2467,10.31442356,5.923804283,55.67961884,-1.214117646
2468,-14.28588676,25.74183464,50.75800323,61.30667877,-76.74542236,7.792160988,55.2599144,-41.797966,2468,3.346519232,13.339674,55.65082932,-0.968233347
2469,-13.19352722,27.14048386,51.25863266,61.11271286,-76.33480072,10.50155449,53.04866791,-49.23031235,2469,0.260628223,14.09831905,49.23009872,-5.677370548
2470,-13.03054905,25.31233025,51.24038315,58.88367462,-74.10838318,11.96683693,53.11212921,-49.24814606,2470,0.722335458,11.50587559,49.19285965,-5.656861782
2471,-13.46476841,25.14105606,51.24038315,58.88367462,-76.38225555,6.057792664,54.46541595,-49.08328247,2471,1.366844654,13.64349079,48.33274841,-6.252196789
2472,-13.90574837,25.49650574,52.29240417,56.23852539,-76.50808716,8.064882278,54.61700058,-49.001297,2472,1.769062996,11.40159416,48.21721268,-6.305751801
2473,-18.51663208,28.78547287,46.60665894,59.74259949,-83.95240784,-6.445936203,4.105970383,-10.52094936,2473,10.69620419,8.561369896,14.09361553,89.118927
2474,-19.972229,25.11250114,52.76278305,56.7408638,-83.66555786,-10.37333775,-16.24294662,40.01068497,2474,4.44379282,19.52344131,13.76802158,87.90254974
2475,-20.45610237,25.12944603,47.47555923,63.07250977,-84.8421936,-13.51958179,-25.83322144,44.86226654,2475,1.360549092,15.33951664,-24.28412437,70.67459869
2476,-20.45607758,25.12949944,52.456604,61.35870743,-84.8415451,-13.51957035,-24.81931496,43.59454727,2476,10.28761196,10.21093369,-24.95477295,70.32843781
2477,-31.36839676,19.57699585,49.83449173,57.71363068,-70.43585205,-47.6795578,-25.69661522,44.6852684,2477,12.67949581,17.53046989,-24.39570045,70.63098145
2478,-34.07064056,14.04625034,49.58595276,55.4888382,21.9250679,-80.3163147,-25.69641685,44.68554306,2478,24.47902298,11.61028671,-24.39576912,70.63037109
2479,-41.03133011,-21.88025284,49.3106041,58.18224335,-54.88337326,-52.56545639,-45.51117706,60.53767395,2479,31.03712845,-7.683737278,15.05526543,87.33618164
2480,-41.31814194,-25.09702873,50.14596939,57.64324951,18.37957954,-80.78903961,-39.00213623,73.69500732,2480,25.62876511,-29.92232513,17.81853294,84.69140625
2481,-44.02964401,-25.83607483,50.71644974,59.11278152,29.11986542,-78.06285095,-39.04242325,73.61399841,2481,38.16143417,-6.621080399,17.90668678,84.83233643
2482,-47.89500046,-26.13047028,49.22108841,61.18273926,30.6794548,-74.73526764,9.433288574,86.97399139,2482,38.766716,-4.708307743,25.87692261,65.90664673
2483,-47.65036774,-25.31087112,51.51286697,59.92848969,27.5389576,-78.01267242,30.96427727,67.39425659,2483,36.49280548,-6.028916359,29.25449371,55.60290527
2484,-47.97233963,-25.27856827,51.5128746,59.92845917,27.36274147,-78.20096588,30.832201,68.25672913,2484,36.8336792,-4.833204269,28.24599266,56.69390869
2485,-49.55855942,-24.50214386,49.91015244,61.04637909,25.87289047,-77.83091736,38.90631104,62.67720795,2485,38.46119308,-2.09927845,34.07637787,58.24759293
2486,-49.560215,-24.36270332,50.76114273,62.79417038,25.31995583,-77.92381287,38.51226807,62.39171982,2486,25.2100811,11.84494686,34.16285324,57.78512573
2487,-27.92400551,26.89177895,49.84058762,62.29760361,-70.86975098,-48.52282715,30.30456352,68.23171234,2487,13.07626724,19.92179298,28.48186684,55.99508667
2488,-34.19924545,16.45589638,50.98184586,65.68032837,22.31747246,-81.65634155,29.69619942,68.85507965,2488,23.26935196,12.36574364,27.82650566,56.48354721
2489,-48.71962357,-24.24593925,52.82816315,63.20392609,23.28130341,-80.63217926,4.233046055,85.40939331,2489,37.32058716,-2.051287651,19.11334801,61.3001976
2490,-45.1223793,-24.42613983,55.39861679,61.87373734,24.61718941,-80.27674866,3.144881248,84.97392273,2490,33.28992462,-7.77334404,18.58332825,61.89585876
2491,-45.92575455,-23.61806679,56.04290009,61.15694427,23.18610573,-80.98793793,2.21916461,85.78567505,2491,31.42562485,-7.793230057,14.25590801,66.20726013
2492,-47.96346283,-27.87977982,50.28254318,62.48378372,40.24335861,-60.16877365,10.80437756,85.82030487,2492,39.08563614,-5.539467812,26.59602165,67.25395203
2493,-46.7154007,-25.43629265,52.05471802,63.25382614,27.6625061,-77.95941925,63.82297516,32.83826828,2493,35.6544342,-6.968197823,37.08182144,60.120327
2494,-45.38076401,-23.8643322,52.44677734,59.80784607,23.78531647,-80.89502716,61.75152969,36.06824493,2494,36.45924759,-6.030280113,36.77310181,57.84292984
2495,-44.72502518,-25.05835915,47.69068909,59.99211884,26.63768768,-79.01148987,38.31955719,46.26396561,2495,35.46606064,-6.859721661,33.6945343,55.430439
2496,-43.4172287,-24.91693115,51.68310547,62.45300293,25.38970757,-80.98023987,25.07761383,69.11030579,2496,36.09316635,-8.353766441,26.86752319,53.99396515
2497,-44.26041031,-23.18875694,51.68310547,62.4529686,-52.76794052,-53.06826401,28.57267761,66.86196899,2497,25.33713341,-4.544084549,27.63105965,53.18211746
2498,-34.2882309,-4.632374287,51.8903389,59.40791321,-63.63528824,-39.28887177,15.39983082,78.88817596,2498,26.16056633,2.420443773,21.59417725,56.51247406
2499,-31.43055153,18.72010994,51.98085022,59.44641113,-62.52528763,-50.97241974,14.28509617,77.91695404,2499,21.36737442,11.91044426,20.14523697,55.17948151
2500,-19.04667854,28.85975647,47.78625107,60.74196625,-83.52103424,-8.267553329,3.062173128,87.25135803,2500,-0.064056322,16.8830471,16.74235725,61.23742676
2501,-17.07270813,29.22774506,44.88562775,61.97057724,-85.87781525,-7.506317616,-1.192894101,86.84837341,2501,-0.055966958,16.60448074,14.08108425,64.12706757
2502,-13.26952648,26.50522041,47.75572205,62.17416382,-80.78435516,2.119122744,-22.11664581,82.25508881,2502,5.713196754,14.77591038,10.67137623,65.03601074
2503,-25.6399231,27.52581596,49.10538483,58.49429321,-78.77465057,-44.01735306,-29.49566078,73.01378632,2503,11.43124962,19.15493393,12.14758205,64.55427551
2504,-26.89647293,26.83060455,52.44164276,59.79646683,-76.73017883,-45.03153229,-21.99963379,81.96398926,2504,12.73195457,20.01556015,11.5974474,64.39260101
2505,-27.43361473,26.67582893,52.55292892,60.46765137,-72.06299591,-47.85639191,-18.2321682,74.50287628,2505,17.47463608,15.31030464,-10.79708862,68.60741425
2506,-22.96723366,26.03374481,46.30172348,59.60995865,-83.75418091,-18.4713707,-30.53083611,59.58973312,2506,15.84941387,14.54156971,-12.36294746,76.97275543
2507,-13.30901146,16.18479156,47.4846611,62.87414169,-79.22373962,-3.129777431,-36.60443878,60.16293335,2507,17.43345833,14.02213001,-2.722555399,76.2280426
2508,-21.96915627,16.44910622,54.96331406,61.14457703,-80.78191376,-13.79753876,-42.14169693,57.23654175,2508,6.816971302,6.86570549,1.737625957,76.10393524
2509,-33.98655701,17.14818192,51.47042847,61.30314255,22.1059761,-81.14520264,-45.87651825,54.82069778,2509,25.20240784,13.75694084,0.567710161,79.48596954
2510,-34.25793457,15.87389755,51.47053146,61.3031311,-58.09147263,-54.17431641,-30.85452271,58.59119034,2510,36.75228119,-4.257489681,-16.57388687,74.13257599
2511,-46.02638626,-24.67450714,52.75408173,61.54969788,25.15500832,-79.89761353,-30.69537926,58.13735962,2511,37.54501724,-4.867362022,-17.4624958,74.57736206
2512,-46.14236069,-25.33114624,47.45757294,62.95612335,27.95749474,-78.28588867,-30.56635284,58.38034058,2512,38.83113861,-5.375599861,-17.27227592,74.5823822
2513,-43.68367767,-25.33489037,44.52607346,61.83813858,28.06877708,-79.40055084,-39.67734528,53.59187698,2513,37.26780319,-8.361192703,-17.03787613,74.55741119
2514,-48.75572586,-25.83826065,44.91460419,62.0190773,30.08437157,-74.76772308,-29.75117683,58.70602417,2514,67.25853729,-2.919071674,-17.27704239,74.62313843
2515,-47.24594116,-23.66505051,50.6086235,57.58844757,23.06777,-80.94684601,-26.43017769,58.82841873,2515,35.54294205,-5.116082668,-17.56467438,74.62856293
2516,-46.7591095,-24.90517044,47.90229416,59.33746719,26.71494675,-78.58126831,-40.60881042,53.23262787,2516,37.23922348,-5.956719875,-14.3947525,76.11215973
2517,-46.45321655,-24.3362484,52.16368866,59.14806366,24.51930618,-80.60638428,-43.31020355,53.72974777,2517,36.78470612,-3.571040869,-11.40931702,78.4355545
2518,-47.66916275,-25.86393547,52.55597305,59.84118271,29.84984398,-76.0157547,-46.95973587,55.12864685,2518,38.67914963,-4.896563053,-0.148000151,79.85690308
2519,-47.61787033,-24.88728523,47.77048111,59.91091919,26.57680511,-78.23068237,-43.74727249,54.29203033,2519,36.9133873,-4.281398773,-9.634180069,78.73258972
2520,-46.14361191,-24.9920826,44.94715881,61.81882477,27.13658524,-78.68125916,-41.43278503,52.62673569,2520,35.54729843,-6.991548061,-11.72944641,78.23796844
2521,-48.70870972,-25.70241737,47.98428345,60.33774567,29.86122131,-74.86003113,-43.84093094,53.7806778,2521,39.3864212,-3.29108572,-10.29563427,78.35993195
2522,-47.06150436,-25.57291412,47.98428345,60.33777237,28.03274536,-78.05056763,-41.40350723,53.03887558,2522,36.69673538,-5.087222099,-11.78024578,78.03808594
2523,-47.28607178,-26.62571335,49.89849472,55.92168427,31.28996277,-74.15988922,-40.11637115,54.28668976,2523,36.879776,-5.850445747,-11.58862114,78.33483887
2524,-47.30137253,-27.2710495,52.64702606,59.80744934,32.60569763,-73.29699707,-39.5258255,53.3563118,2524,40.37636948,-4.906117916,-13.70272446,76.11213684
2525,-43.49534225,-25.52817154,56.01174545,61.00070953,28.23919106,-79.18635559,-40.44330215,53.29842377,2525,37.52430725,-8.937937737,-14.11131668,75.71949768
2526,-43.49533463,-25.5282402,52.31760406,59.36788559,28.23919106,-79.18635559,-44.09727097,53.82115555,2526,34.93785858,-9.064145088,-11.24570084,78.34292603
2527,-41.56043243,-23.08952522,44.85073471,62.47057724,-52.12054443,-52.74836349,-41.80968857,55.65387344,2527,35.02235031,-9.195011139,-8.574219704,77.66292572
2528,-41.56518173,-22.45548439,52.09555817,63.38583755,-52.90395737,-52.6246376,-40.01916504,54.84317017,2528,33.51575089,-7.638909817,-8.67418766,76.12899017
2529,-28.62801552,-2.206889629,52.35651398,63.39347839,-68.54711914,-24.93022919,-32.73984528,60.70558548,2529,16.66891479,-4.143324375,-9.475553513,73.39176178
2530,-29.18840408,20.00945473,52.3674469,62.95714188,-72.32305908,-46.08811188,-42.10380554,55.32875824,2530,16.08207703,19.20349312,-3.71041131,75.52021027
2531,-28.20113373,20.99885941,56.00850296,61.64134216,-75.27347565,-41.38264465,-28.60058212,65.89756775,2531,22.65519905,9.924477577,-8.930901527,74.71070862
2532,-29.0071125,19.40545464,54.9729538,61.61245346,-69.21434021,-43.54351807,-27.46629906,65.58504486,2532,19.09394073,12.78238297,-9.434734344,74.14627075
2533,-32.93330383,18.64412117,52.94607162,63.17939758,-60.46777725,-53.14862823,-34.01391983,59.85761642,2533,24.39710808,12.40123272,-8.533041,75.89888
2534,-30.46507263,22.72034264,54.4983139,61.23941422,-74.12658691,-45.80433273,-43.85139465,55.06754684,2534,23.93512154,12.80966949,0.608673632,77.87798309
2535,-29.81789017,20.90856552,54.49738312,61.24076843,-74.19364929,-39.8507843,-42.56547546,55.49825668,2535,26.84313774,-0.189719066,-0.32191208,77.89372253
2536,-20.04686928,22.06074905,54.93124008,61.44764709,-80.58541107,-17.36219978,-37.53245544,59.37585831,2536,14.68471909,12.69904041,-3.979962111,75.96321869
2537,-20.03630257,27.9908905,51.73599625,64.55899811,-85.78179169,-12.56334877,-29.88146973,63.14395142,2537,4.733703136,18.8108902,-10.04597282,72.01938629
2538,-10.89683533,24.22545624,53.88496399,61.12322617,-72.90674591,13.65830994,-37.42869568,59.61180496,2538,4.821967602,14.19580078,-4.490576744,75.15343475
2539,-22.22377586,16.22706604,47.99965668,60.35417938,-82.92037964,-15.55820179,-35.95388412,58.51627731,2539,8.197488785,4.542646408,-8.021525383,74.29303741
2540,-26.14035225,23.49038124,44.89591599,62.64225769,-78.6149826,-38.52071762,-27.99575424,60.8047142,2540,6.321882725,12.45893669,-14.98744583,72.44895172
2541,-12.30787754,21.62872124,47.28747559,65.64414215,-77.30513763,4.820441723,-35.41358948,59.87083817,2541,7.666211605,17.34670258,-6.170989037,75.45770264
2542,-14.75667095,24.58148766,46.82384872,66.08737946,-82.71735382,-4.405364513,-26.55894852,64.75936127,2542,10.35652828,11.22137928,-11.08763218,74.48568726
2543,-21.40160179,16.71589661,55.77064896,62.77219391,-81.3147049,-13.72352219,-26.51558304,64.74572754,2543,8.743696213,19.15810966,-10.48890591,74.28485107
2544,-29.6859684,22.33467674,52.27704239,63.75970459,-75.76739502,-40.39101028,-37.9318161,59.93922424,2544,15.55500412,12.65569782,0.389954239,76.6407547
2545,-29.07695961,19.93652534,48.67860794,65.67196655,-72.40717316,-45.65816498,-40.705616,58.92309189,2545,21.04579353,9.55106163,0.607162118,75.27306366
2546,-13.25991058,16.68642807,47.37900925,66.41469574,-78.47013855,-2.776776314,-42.81180573,56.19236755,2546,15.26513195,9.304309845,1.11600101,75.9649353
2547,-27.2745285,22.1847229,52.54629517,64.94452667,-76.30991364,-43.33281708,-27.44579697,66.12310791,2547,15.53616714,16.52807617,-3.910148859,78.66609955
2548,-27.83479691,22.4694519,52.54633331,64.94449615,-76.42469025,-43.19237137,-33.84743881,60.74641037,2548,19.46284485,16.97655678,-6.828291416,73.05652618
2549,-29.37896919,21.53024292,54.61104965,62.62311935,-75.06611633,-40.94153595,-36.57566452,59.8316803,2549,15.86569786,18.82795715,-4.054431915,75.83868408
2550,-29.74440002,24.35204124,53.0066452,65.38479614,-75.33615875,-40.68321991,-41.76575851,54.92205811,2550,15.63303471,16.58289719,-5.830413342,75.66202545
2551,-29.8603363,21.38017654,53.12086105,65.32253265,-74.90773773,-38.43612671,-28.14904404,60.48906708,2551,19.69016457,11.38824463,-11.75401402,72.47652435
2552,-32.64257431,18.44811821,55.76197052,61.99504852,-61.68080521,-52.73944473,-35.21876144,58.31940842,2552,23.24298477,11.44118977,-13.78174114,74.2506485
2553,-31.70548058,8.026427269,53.51364136,63.96022034,-71.47122955,-39.76673889,-43.0931015,54.70410919,2553,20.12543297,1.5736624,0.906286359,79.81941986
2554,-29.95834732,21.13705444,48.2872467,65.07956696,-74.22470856,-40.2959404,-40.68855286,55.43625259,2554,18.94482613,9.487384796,-9.024699211,78.10194397
2555,-28.8677845,25.65686798,53.48758316,64.63937378,-77.65094757,-41.90039444,-31.04448318,59.24876785,2555,16.28209305,16.99032593,-12.68986225,76.64949036
2556,-29.94310951,23.41825676,48.57764435,65.1974411,-75.7555542,-41.96380997,-40.27761841,55.52089691,2556,22.37337112,9.625934601,-9.317077637,77.98058319
2557,-32.61491013,18.07865524,49.08878326,60.53299713,-61.46784592,-53.33265305,-42.19401932,56.36063766,2557,24.53390884,8.390399933,0.600189388,76.67169952
2558,-27.51185608,21.58270073,48.44906616,65.95449066,-77.23307037,-37.47428513,-41.17712021,58.11587524,2558,19.18760681,11.9280901,13.80595589,71.99136353
2559,-26.55224609,18.45740509,49.83244705,64.74150085,-76.35011292,-35.77420807,-37.34130478,62.73077011,2559,14.44568539,1.495125532,13.76583958,71.39072418
2560,-28.18420601,21.8719883,49.90343857,65.11091614,-76.44985962,-41.40164948,-40.38469696,58.37751389,2560,12.77789307,15.75471306,0.194167554,73.87159729
2561,-22.25505066,23.41910362,49.90343857,65.11091614,-82.26869202,-19.65210152,-33.15644836,61.90380096,2561,22.49773407,14.19282246,-8.273535728,71.37844849
2562,-29.34904861,22.33290863,54.4968338,63.13764954,-74.47631073,-40.83974075,-28.76473618,63.95494461,2562,23.20311165,10.08185101,-10.25127506,71.95771027
2563,-11.758708,26.51813507,53.48196411,63.78835678,-76.74613953,8.567884445,-32.08024597,61.7203331,2563,8.672570229,11.51398087,-8.996190071,71.86615753
2564,-25.42928505,22.95274925,55.68122482,61.79286194,-76.73337555,-41.86964798,-36.43061829,60.13076401,2564,14.87813282,17.19369316,-4.843368053,73.8640213
2565,-25.94623375,24.85061455,47.26716232,65.20063019,-76.12142944,-44.13210297,-32.34977341,62.95571518,2565,19.36569214,14.87357807,-7.246079445,74.01309204
2566,-17.12205696,28.80059052,47.98234177,64.81932831,-86.41112518,-10.43885517,-14.28456974,73.94406128,2566,4.898066044,18.53509903,-11.19530582,70.51066589
2567,-16.98183823,29.11278725,47.44449997,64.98419952,-86.59864044,-9.714846611,-13.96924782,73.95729065,2567,8.684494972,11.91756153,-11.03410244,70.63893127
2568,-31.42783928,8.710640907,47.53827286,65.65783691,-66.53484344,-43.472435,-18.15540123,73.4031601,2568,24.30836868,9.353158951,-7.474158287,69.04999542
2569,-46.7821846,-23.88649368,47.71308899,66.03746033,23.52905655,-80.71772766,-26.40771103,68.69901276,2569,37.0054512,-5.238591671,2.274385691,71.79024506
2570,-46.7821846,-23.88649368,53.1603508,65.12744141,23.52906799,-80.71773529,-35.5850296,71.45071411,2570,36.55212021,-5.939338684,24.39634895,63.97363663
2571,-47.61975861,-25.18271446,48.56716537,66.08245087,26.90933037,-77.4671936,13.2404871,87.26672363,2571,39.5773201,-3.791689634,28.83638191,66.16208649
2572,-48.12271881,-24.73386383,46.67664719,67.02108002,25.89693451,-78.08650208,14.17279911,86.63128662,2572,38.96500778,-3.519295931,29.18140602,65.86087799
