GE_DE,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded,DE_GE,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded
3656,-12.77575397,-8.539777756,19.12999916,55.62770081,-15.50645351,9.83559227,-70.68070221,19.29870605,3656,-25.19045448,-32.67250061,-77.50873566,-4.822285175
3657,-8.297180176,-7.004769325,16.88763046,40.86279678,-27.99482918,7.587141991,-64.01364899,24.76242065,3657,-35.19040298,-18.89092827,-77.40151978,-0.289892912
3658,-8.366552353,-6.641527653,22.89052963,47.99274063,-28.08805466,8.15658474,-66.11255646,22.97105789,3658,-35.11782455,-18.86737442,-77.11001587,-1.964390278
3659,-2.399781942,-82.38697815,22.85744286,48.03780365,69.28471375,18.981987,-65.13149261,14.43385315,3659,65.67677307,4.402238369,-74.38379669,-6.213561058
3660,-2.601801634,-82.22850037,14.37803841,56.77099991,68.64240265,19.25832558,-72.88776398,27.21490669,3660,66.03324127,4.830527306,-79.7106781,0.436630398
3661,-2.477824688,-82.54064941,14.47179604,57.24568939,69.25840759,19.19374466,-74.35269165,21.64277458,3661,65.93251801,4.709954739,-79.62004089,-6.062042236
3662,-15.23517799,-4.272260666,30.74930191,50.52989197,-20.5968399,18.81915283,-74.97665405,21.0299778,3662,-32.65055084,-31.59646034,-80.01908875,-6.58716917
3663,-14.66738605,-5.545415401,30.83018112,44.24970627,-21.1332016,17.11676407,-66.27043915,18.43708992,3663,-32.34784317,-32.94195938,-76.15336609,-3.699928284
3664,2.192214251,-76.88484955,28.28650093,50.0370903,70.13828278,7.596046925,-64.39199066,22.92920113,3664,61.46606445,2.98715806,-76.72216797,-1.432557464
3665,-0.943069637,-76.35223389,27.28812408,49.05077744,64.28594971,10.76495934,-64.39187622,22.92944527,3665,59.42534256,3.866896391,-76.72216797,-1.432557464
3666,-3.450484753,-77.32348633,30.11478233,50.58065796,62.69104385,12.74927998,-72.74518585,34.27375412,3666,55.79897308,8.969301224,-80.3035965,3.475068331
3667,-7.55561924,-74.99337006,22.05451584,48.09210968,49.00797653,18.90411949,-72.59513855,34.30384827,3667,56.17089844,10.32578278,-80.28581238,3.395048141
3668,-11.04517269,-74.77528381,7.966697216,60.32341003,49.25862122,22.96967316,-71.61190033,32.52588272,3668,44.94717407,28.99624443,-79.90933228,2.327102661
3669,-14.85819817,-4.848061562,7.675740242,46.00933075,-21.03084373,17.88010025,-73.3600235,28.53621101,3669,-33.16238785,-31.58027458,-79.83693695,0.673923194
3670,-14.80293655,-4.738332748,6.13379097,42.34801865,-21.04868698,17.59918404,-74.9671402,29.18432236,3670,-32.97536087,-33.28071976,-79.85755157,0.743087709
3671,-15.63226509,-8.420207024,1.850485802,44.2814827,-17.98805809,12.0132637,-72.51553345,34.81362534,3671,-27.40825844,-34.57078934,-80.3951416,3.736481667
3672,-20.25782585,-8.690993309,1.727697849,38.96191406,2.206262827,-2.07092905,-72.57872009,34.77869797,3672,-25.86506462,-38.53228378,-80.39237976,3.753970385
3673,-30.54424286,-31.2526207,-5.74887991,37.47512436,3.10116291,-3.495579481,-72.58043671,34.95146179,3673,-27.69355011,-44.1885643,-80.42964935,3.920230389
3674,-19.20387268,-7.710434437,2.229718924,37.03039169,-19.10396576,-2.014550209,-30.4855175,-34.00249481,3674,-30.66257668,-37.890522,-29.74881744,-38.80088043
3675,-9.925952911,-5.92122221,6.246006012,39.53184128,-25.84680557,11.82356071,-43.02943039,32.31190109,3675,-36.57836533,-18.26004982,-62.72483444,47.27353287
3676,-30.38318062,-23.31852341,6.125157833,40.03853607,2.501111269,-0.5422225,-27.24967384,12.04807949,3676,-12.69048119,-48.51793671,-36.61120224,-14.23790455
3677,-54.45895386,-12.67907524,13.21954346,33.10853577,23.03918648,31.66646767,-33.01872635,-43.99490738,3677,33.80275345,26.2871933,-30.83379555,-48.53504181
3678,-54.9728508,-12.04994678,15.93715,39.62122345,22.5369854,32.4825325,-31.90310478,-47.55943298,3678,32.88566208,26.82676125,-28.85159492,-50.21750641
3679,-54.55764771,-12.79356861,15.83571815,39.73809433,23.06656837,31.13014221,-33.38890839,-44.26799393,3679,33.96504974,25.91782951,-30.91390419,-48.88948059
3680,-51.45230865,-17.5604229,7.55580759,35.99925232,22.23557472,27.38345337,-33.1119957,-44.21546173,3680,31.42312622,25.48189926,-30.73140907,-48.75067139
3681,-54.83037567,-13.95459366,6.376682758,36.0043335,24.24991226,29.91639137,-32.77542877,-42.54454422,3681,33.22032547,24.44047737,-31.13250923,-48.13809967
3682,-54.45690918,-12.04097176,-24.49007797,8.565554619,22.18155098,31.70319176,-33.33986282,-33.54194641,3682,33.17460251,26.51982117,-33.91995239,-39.14525604
3683,-54.6401329,-13.06100464,6.400949955,41.46972656,23.48031616,31.03616905,-16.51385689,-63.16341782,3683,34.67071915,24.93908119,-5.413226604,-63.47198868
3684,-54.89160919,-13.54511547,6.17866993,41.72797775,24.41961861,30.97518921,-19.88198853,-53.85462189,3684,34.12919235,25.84950829,-8.42125988,-54.07182312
3685,-31.90264893,-24.699049,6.304890633,41.23171616,5.164245129,-2.260799885,-5.786697388,-68.17450714,3685,-12.49011326,-49.42887497,2.108960629,-65.22796631
3686,-31.90264893,-24.699049,22.18986893,48.60823059,5.164245129,-2.260799885,-5.821483135,-67.99773407,3686,-12.50131607,-49.40820694,1.965534568,-65.03180695
3687,-31.61613846,-24.53212929,23.20833015,42.47789764,3.464747667,-2.44863081,-5.778916836,-64.67467499,3687,-13.02637863,-49.52114105,1.642682195,-63.51924133
3688,-19.07927132,-7.874044418,30.37644768,44.19779968,-18.83772659,-2.334955931,-9.22472477,-62.04519653,3688,-23.27112389,-41.10361862,2.055032492,-58.56562424
3689,-14.34175587,-6.571670532,28.84090042,48.19125748,-19.11568832,14.22196484,-13.4443121,-58.00383759,3689,-31.74176216,-31.05269241,-2.392531872,-54.32549667
3690,-13.67693233,-6.517361641,37.3598671,40.35960007,-18.777071,15.08456421,-17.29038048,-62.37400055,3690,-31.86093903,-31.06915283,-5.345186234,-62.49431992
3691,-10.31247234,-9.373087883,30.7989769,47.58594894,-12.21624756,2.259034395,15.84309959,28.40720177,3691,-16.42814064,-18.4691658,30.11642265,23.2899971
3692,-28.45802879,-23.33330727,43.82951736,41.29000473,7.821748734,4.793561935,-8.450623512,-59.91378021,3692,-6.187289238,-41.845047,3.183347225,-56.59228516
3693,-30.82786369,-23.21935654,44.32712936,40.58551788,3.633643627,-0.56574446,-9.11660099,-61.44709778,3693,-12.64387321,-48.29227066,2.517217159,-58.66102219
3694,-32.24116135,-23.05350685,52.88664246,21.5658474,6.781143665,-0.500729859,-4.408849239,-65.15142059,3694,-10.51804256,-50.04321289,5.732367516,-62.52426529
3695,-35.56433868,-22.38300705,51.61952591,25.72175217,11.70278072,2.607499838,-11.6340313,-61.82024384,3695,-3.704619646,-50.07804489,0.865269482,-60.49707031
3696,-54.76111221,-11.21396732,43.74778748,39.84115601,21.06315231,32.41035843,-11.29943943,-61.34998322,3696,32.94404984,26.69943619,0.949827611,-60.17060852
3697,-54.97845078,-11.0174017,54.67133331,27.06404686,21.01703835,32.9307251,-11.32161045,-61.19406128,3697,30.49451065,28.5229969,0.930640221,-60.15860367
3698,-53.70925522,-11.95456028,50.96643829,57.89849854,21.84957123,28.7694416,29.34536934,33.04739761,3698,30.93364906,25.88786507,45.77648544,28.33428574
3699,-52.09188461,-16.41747856,58.42917633,44.93338013,32.63394165,24.52362823,30.33985329,32.10913467,3699,39.91110992,19.25375557,47.36294174,17.91337776
3700,-49.87182617,-23.98754883,56.53648758,39.81562424,27.67711258,13.61549282,15.23513985,48.40023041,3700,35.0970459,11.63379478,36.86631775,40.05897903
3701,-49.81433868,-24.17314911,60.59047318,34.42514801,27.80018806,13.80725574,15.32461834,48.4225235,3701,35.56908417,12.61513138,36.73100281,40.01051331
3702,-10.75747585,-71.17507935,56.00949478,41.64477539,41.73195267,19.49191475,16.05287361,44.47693253,3702,46.87070847,12.71130848,37.80028152,37.0343399
3703,-9.617747307,-73.11542511,37.78616333,36.98722458,45.31328583,19.91209793,22.62397575,45.64813614,3703,48.03229523,13.92246628,47.25133896,34.98123169
3704,-31.15869522,-22.77811241,51.97057724,26.30480957,8.128954887,1.9002527,24.40693665,27.52095795,3704,-10.20608616,-48.47075653,42.57122803,20.6612072
3705,-4.510416985,-55.8526268,57.94018173,35.09445953,35.85903931,2.600848436,23.73896217,13.05495644,3705,41.23299789,-0.229098022,31.96820831,10.19621468
3706,-4.550841808,-55.88697052,55.71670151,31.59545517,35.95923615,2.706571341,21.57035255,40.8095665,3706,41.37872314,0.148072988,44.78281784,30.29015541
3707,-1.53546536,-54.39001083,42.14684677,39.46799088,34.2868309,-0.73242873,22.59257889,45.29166794,3707,1.846549392,-41.23880768,47.07855606,34.79465103
3708,16.97578621,-63.8608551,58.59135437,21.7234745,48.43384552,-17.86984253,22.22213364,47.22938919,3708,37.09519577,-25.87746048,29.6219368,48.41675186
3709,16.99672699,-63.97621155,53.65402222,26.88069344,51.44975281,-20.95999718,64.13344574,24.93637466,3709,38.4785881,-14.6583786,77.05965424,1.101102471
3710,-1.514241338,-54.46940613,51.68755341,24.84897995,34.41319275,-0.841053247,62.91129303,16.54675865,3710,1.7644521,-41.40166473,70.22132111,2.016331196
3711,-1.306740761,-58.91796494,51.81079483,24.2267189,45.3940239,-6.709854603,44.55694962,14.96433067,3711,42.08494568,-2.558929205,51.56897354,3.800475836
3712,-11.16491699,-73.22550964,60.17363739,33.39688492,44.04547501,21.96089935,59.7817955,28.81002045,3712,47.08184433,16.36378098,72.50448608,13.43355083
3713,-11.40378475,-72.34098053,54.66453171,41.13057709,42.94547653,21.72656441,60.03318405,29.03282738,3713,47.68060303,14.3703022,72.65054321,14.15519428
3714,-52.35780334,-15.58502579,34.80291748,38.63001633,34.02023315,26.13637733,60.00824356,29.07815933,3714,45.92556763,14.91836834,72.78278351,13.99468422
3715,-54.45108414,-12.8840313,50.06698608,33.35557556,23.18840408,30.42653656,60.32932281,29.29914284,3715,39.25100327,21.53957939,72.75222778,14.61531258
3716,-46.8421402,-24.34750366,38.82735062,38.848629,26.68488884,4.942368031,60.18083191,29.11585236,3716,6.692082882,-45.24893951,72.55371857,14.59882259
3717,-10.49259377,-71.54226685,38.55366516,43.56257629,42.18593216,19.844347,50.4423027,22.48309135,3717,46.80379486,12.29023075,66.03952789,17.53056526
3718,11.155797,-49.60207748,20.62172127,38.85168839,38.72012329,-12.30487537,20.60238647,43.62134171,3718,23.72098732,-33.55546951,44.05797958,34.56593323
3719,10.48848724,-48.66242599,18.45503426,35.91121674,27.61222076,-13.52654076,19.03471756,16.58695602,3719,21.22244835,-34.64524841,30.66681099,11.98978615
3720,10.80159283,-48.89053726,23.57153893,39.14395142,37.55597687,-12.33210945,18.51839066,21.92745972,3720,22.57409286,-33.14110947,30.85473061,15.89319992
3721,11.31348038,-49.64705658,24.62580681,38.49690247,38.84961319,-12.30144501,22.48491478,25.27330399,3721,23.14398003,-33.37372589,42.37267685,19.43652344
3722,8.85326004,-77.29044342,36.89662933,36.82518768,74.97052765,-3.715052605,23.3413105,23.79764175,3722,61.66542816,-2.479012489,42.67266846,19.080616
3723,-0.016402969,-78.87295532,37.65065765,37.13650131,68.60080719,13.1368494,14.74203968,39.37992096,3723,63.69955826,4.857392311,37.67341995,32.12307739
3724,-4.48394537,-71.88920593,52.95220566,20.74840164,62.57170105,3.988342285,16.07305145,30.56450844,3724,52.82287598,6.888131618,32.78059769,30.40975761
3725,-1.002773285,-78.25868225,46.91019058,34.93078232,66.84759521,13.68462658,16.13723755,30.43449593,3725,60.96416092,5.648727417,32.79785538,30.2617321
3726,6.187061787,-80.30569458,35.3054924,38.47520828,73.34544373,14.3839283,14.67008877,39.43194962,3726,64.3864975,5.675209045,37.94194794,32.00737762
3727,-3.834665298,-75.02911377,39.26842499,36.46335983,61.26594543,9.804573059,17.4252758,30.62223816,3727,55.0358429,8.434940338,33.39574051,27.92813492
3728,-2.937445641,-70.3239212,53.04335022,28.57915497,55.20046234,6.305417538,22.31884384,45.22443008,3728,51.00329971,2.64165163,46.81602097,34.9210968
3729,-2.100975513,-71.70243073,63.0603981,29.64801216,57.57609558,6.644546986,-0.182711005,33.25985718,3729,51.81547928,2.381859064,14.1056385,33.21696854
3730,-4.190237045,-76.76023865,63.53165817,36.76102448,61.56895065,13.52426434,0.47702539,32.92729187,3730,56.26114655,9.326077461,14.40774632,33.13658905
3731,-4.266891003,-76.67010498,72.80149078,29.66948891,61.34119797,13.2978363,2.373697042,32.58658218,3731,69.0865097,4.17717123,23.68843269,24.09410095
3732,-4.407459736,-76.65718079,72.59033966,22.78860092,61.12281799,13.28813076,5.32260561,34.64011383,3732,56.35083389,10.24335098,24.82114601,31.8403759
3733,-3.485860586,-76.29771423,73.41181946,23.67224312,61.95841599,11.86494255,7.124271393,35.85691071,3733,53.38166809,8.769397736,26.54146957,32.64394379
3734,-2.384307623,-72.17218018,74.26187134,22.10995865,57.38084412,7.43392086,7.304737091,35.95200348,3734,53.59552002,4.258757591,26.82256508,32.73976898
3735,9.620080948,-78.26100922,67.22949219,35.06837463,76.50460815,-4.92183733,13.99410152,32.79222488,3735,61.58973694,-3.130869627,32.60403824,30.89058113
3736,9.155343056,-78.30098724,60.0306778,21.59236336,76.42363739,-4.300516605,-9.210501671,-60.1502037,3736,61.22241211,-2.792548895,2.990358829,-57.71361542
3737,10.12382126,-77.76067352,64.05557251,20.35553741,76.62031555,-6.65914011,-9.315873146,-60.02200317,3737,62.12768555,-3.887999296,2.83042407,-57.46147537
3738,9.267343521,-78.26248932,56.9792366,27.41845894,76.5847702,-4.502555847,-3.466747046,-65.15522766,3738,62.17637253,-3.678399086,6.136466503,-62.05239105
3739,8.946048737,-78.40280914,54.09490585,20.579216,76.56735992,-4.065469742,-2.871885538,-64.71013641,3739,62.63462067,-2.070077419,6.327444553,-61.85739899
3740,6.922934055,-74.08662415,53.63566971,21.53880692,73.41973114,2.339933872,3.166161537,31.40873146,3740,57.63304901,-1.015087366,23.66103935,22.56872368
3741,3.239493847,-71.87698364,50.2713623,34.48147202,60.05023193,-0.557411194,2.791831732,32.00601578,3741,55.13214874,0.293005019,23.91121292,23.39517212
3742,7.946453571,-75.07798767,52.04107666,42.04721069,73.96923065,1.580963135,6.394916534,40.08963394,3742,59.32937622,-1.775422692,26.59286499,36.1738472
3743,7.440451145,-74.28422546,72.24764252,30.17696762,73.64886475,1.970497608,5.161781788,33.35145569,3743,57.89942169,0.353167474,24.1857338,24.40839577
3744,9.992570877,-76.71738434,57.67638016,18.30251884,76.00016022,-8.164147377,2.804782629,32.06791306,3744,60.11247635,-2.44619298,23.89979362,23.56283569
3745,33.87715149,-64.07765198,56.816082,18.36765099,75.85665131,-11.99337101,1.975292921,32.53423309,3745,32.24680328,-11.12009048,23.70306969,23.94573212
3746,-1.957662344,-72.257164,65.900383,16.34225845,58.13178635,6.759705067,14.4022789,37.53356552,3746,54.11833572,1.718933821,40.43054199,30.09201813
3747,-4.114475727,-70.04007721,66.90271759,20.32334709,53.03414536,7.03911829,14.49624252,37.65150452,3747,50.30837631,7.865123272,40.06201172,30.35216522
3748,-5.11410284,-69.11167145,74.71362305,22.7971611,46.10040665,5.003949165,5.39435482,36.99739075,3748,44.99988556,4.463329315,25.37987137,33.5456543
3749,-4.654109001,-69.47330475,75.05055237,45.31897354,46.71752167,5.118659019,5.25313139,36.814991,3749,48.81848526,4.990695953,25.14463425,33.31726074
3750,-0.101630583,-56.33397293,77.9623642,24.88508415,41.43830872,-2.463106632,14.38812637,27.24017334,3750,48.98870087,-18.09790421,28.98067284,22.50935173
3751,-3.289469481,-58.65284729,75.80053711,46.78382492,48.32713699,3.506249189,14.81869507,36.6877327,3751,44.91646957,0.390247136,40.25923538,30.06259537
3752,34.26821899,-63.77441788,73.67874908,39.0895462,75.85767365,-13.26954269,20.93136406,26.80110168,3752,31.77509308,-9.119832993,42.55689621,20.95452118
3753,40.01702499,-61.08512115,74.03083801,39.07862091,39.05512619,-49.82071686,11.17306805,28.59823036,3753,26.55901337,-3.885866404,27.49111557,23.51462746
3754,40.16336441,-61.39351654,71.23193359,28.38238144,39.11362457,-50.14907455,13.56123257,27.28561401,3754,26.38754082,-3.678818226,28.45049095,22.55296707
3755,10.6205368,-78.28177643,71.25708008,22.35137939,76.99486542,-6.433073044,17.90197182,21.07491875,3755,27.20667839,-3.600599051,29.88026237,15.14001369
3756,10.14577484,-77.43796539,66.74121857,15.93368149,76.49313354,-7.269715786,21.58413506,13.79593468,3756,60.77016068,-3.025758505,31.22624397,10.65196705
3757,10.01277256,-74.6648407,76.61884308,24.74714661,73.06213379,-13.05127239,18.94387436,20.12816811,3757,33.09152603,-11.73872566,30.39569092,14.21762943
3758,8.30273056,-78.06250763,69.98242188,22.13642502,76.3289032,-2.801537514,21.24988174,17.24739456,3758,59.58418655,-2.244720221,34.36415863,9.664932251
3759,9.942629814,-78.55836487,62.59580612,16.6232872,76.73984528,-5.430762291,21.36208344,16.85067749,3759,62.42817307,-4.06979084,34.3466568,9.40661335
3760,10.19923687,-77.31160736,61.4310379,17.66648483,76.44257355,-7.387878895,18.8181591,0.658336878,3760,61.42920303,-3.132577896,3.493662357,-52.95597458
3761,10.30102539,-76.6934433,64.00919342,15.32747173,75.67618561,-8.705342293,18.67121696,0.529288352,3761,60.42026901,-3.685851097,3.426915646,-53.03570557
3762,10.28239155,-75.51998901,60.2256546,17.40511322,74.40595245,-10.10357952,34.85297394,25.03241539,3762,31.96248055,-11.03727245,49.56215286,18.52157784
3763,-3.133027554,-59.60367966,61.65033722,17.96853256,49.79076767,3.245305061,21.01251411,40.80628204,3763,44.97937393,0.496128649,43.09053421,30.64821053
3764,-2.104818583,-57.12004852,61.42356491,18.7162571,39.06780243,-1.37196517,16.05863953,36.6169281,3764,44.35046387,-1.919746399,39.5122757,31.17925644
3765,-2.384099245,-57.60434723,62.3816185,16.74446297,39.00447464,-1.079480529,16.6701088,33.73098373,3765,44.87295532,-2.253450632,36.46470642,27.79805946
3766,-1.611413598,-56.44208527,62.84318542,16.47237587,39.32933044,-1.894532084,17.95278549,29.92885399,3766,44.07237625,-1.605220556,30.64992905,23.47929192
3767,-0.934824884,-55.89446259,68.76247406,16.95511246,39.94258499,-2.424575806,56.91001129,-1.858035445,3767,44.596138,-3.802546501,56.65229034,-20.74267769
3768,-2.283985615,-56.3731842,61.15005493,16.7567482,37.53097916,-1.284442067,59.71570969,-0.045533873,3768,43.33300018,-2.505931377,62.7141571,-16.94836617
3769,-4.062492847,-59.00852585,49.45523834,25.46592712,48.55615997,4.818326473,46.94612503,-0.527435124,3769,44.68781662,0.499483824,54.37434387,-18.43589401
3770,10.43010998,-76.51870728,34.34818268,35.65294266,75.56743622,-9.200390816,45.60377502,-0.070193566,3770,32.15511703,-11.64313602,53.5079689,-17.94920349
3771,33.83193588,-63.92024231,34.05471039,34.82227707,75.91858673,-11.89620686,45.03810883,4.540205956,3771,31.9789238,-10.94786167,52.61026764,-16.58094406
3772,33.89382553,-63.84734726,53.94132233,19.48622894,75.94802856,-12.16492367,40.85927582,19.89822578,3772,31.58771515,-10.66784668,53.40646362,18.26046371
3773,14.24852085,-47.89374542,53.17542648,33.63333511,30.05906487,-26.02453613,35.08847046,26.31041527,3773,20.66404343,-30.0399456,53.04483795,19.03374672
3774,11.75929356,-46.73880768,62.1674881,27.05109406,29.42045784,-22.49411583,35.13927841,25.01247978,3774,19.47422028,-35.12498474,50.40442276,18.24194717
