DE_DL,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,,F_target_embedded,,DL_DE,F_source_embedded,,F_target_embedded,
2659,3.261943579,-62.79105377,-14.59681129,13.31791782,-35.6789856,47.86227036,77.08607483,7.402661324,2659,-57.84612656,28.96078491,71.37073517,15.50288486
2660,-82.19843292,-9.570067406,30.44889069,78.2328186,-14.94789028,58.97089767,77.08620453,7.402574539,2660,-61.96987915,16.57804108,71.37073517,15.50288486
2661,-35.44269943,-21.79323196,9.04114151,34.50252914,-14.1167202,43.37965775,77.18286133,10.45788193,2661,-54.29925919,36.24073792,68.48834991,15.67174149
2662,-8.380618095,-44.42857361,-21.65546227,40.86654282,-25.03266907,56.63986588,77.63018799,9.640034676,2662,-57.67683792,28.41721916,68.06918335,8.659282684
2663,0.202643439,-82.14846802,-47.43132019,44.83323669,-24.16268158,43.80076218,77.32552338,6.730340004,2663,-52.01430511,26.21016693,68.98504639,11.11293221
2664,-48.12672043,-54.83812332,-21.18723679,84.9671936,-14.93602562,61.73827362,77.67063141,9.432043076,2664,-51.64479828,22.68956566,67.91539001,11.45446587
2665,-45.55356979,-38.75131989,29.28087807,37.23484421,-32.94807053,62.05002594,77.64588165,6.531785965,2665,-47.26260376,34.12880707,71.05700684,9.312244415
2666,-42.51433945,-74.65599823,15.26771736,17.30924797,-22.57110786,38.28841782,77.85533142,6.841508865,2666,-44.28802872,41.1206131,67.33247375,10.57570171
2667,-59.10982132,16.35036469,38.90741348,74.07640839,-24.36833382,52.56797028,77.9998703,7.51515913,2667,-55.08568192,33.18671036,67.13520813,10.72471523
2668,57.23666763,-63.44385147,62.91072083,29.67738342,-15.05425835,61.76677322,78.89903259,6.119274616,2668,-28.53455734,41.25786591,69.68130493,15.84268856
2669,21.90813446,-45.14263916,13.39229679,-13.08549881,-24.17480659,60.33851624,78.04910278,9.622329712,2669,-25.74954033,38.37150192,65.92757416,19.43221092
2670,-18.24355698,-58.03145218,-35.11452866,72.5707016,-22.84376907,44.59366608,82.54808807,5.774888515,2670,-27.73609924,42.47960663,69.20563507,18.53312302
2671,-54.99338913,16.41859055,47.09318924,69.10716248,-18.5213623,36.44949722,82.53990936,5.808308601,2671,-28.70979691,39.27189636,73.93808746,12.55639172
2672,25.69825935,-27.43500519,7.838239193,-21.64208412,-22.42233467,38.20571899,78.17612457,7.287529469,2672,-48.65498734,32.5392952,73.4485321,11.66966343
2673,7.066467762,-46.9054718,1.339590192,-16.95762634,-22.42218018,38.20591354,78.89199066,5.611723423,2673,-48.65498352,32.53929138,76.0425415,11.02223873
2674,-39.20093918,-17.55876732,-18.66003799,24.81925583,-21.2363987,25.5873394,80.48448181,4.357098103,2674,-55.0454483,28.41398811,72.67676544,13.11239338
2675,-43.49349213,21.74021339,6.278747082,44.5749321,-22.45321846,21.12900734,80.44777679,4.161196709,2675,-24.15673637,37.01140213,71.37291718,14.31663609
2676,-39.78175354,-19.25976181,23.00643158,33.04559326,-28.83563805,33.45360565,75.23287201,7.835524082,2676,-62.45936966,16.56345177,69.72251129,13.61677551
2677,45.14644241,-10.40614605,73.48212433,5.275889397,-23.57183838,43.70146179,76.40339661,7.333767414,2677,-63.65013123,18.33620453,72.75592804,16.8503933
2678,-78.33476257,-4.02382803,13.55804539,69.64883423,-12.35822964,49.15079117,77.80599213,9.012068748,2678,-23.8032608,38.33060074,67.15927124,16.35812378
2679,45.88912964,-5.395601273,89.3602066,13.67679977,-13.17299652,52.36933136,77.68548584,7.602072239,2679,-57.65183258,29.52440262,68.51622772,17.18702698
2680,-45.13199615,20.16929054,6.028118134,68.1973877,-23.44282722,36.96426392,75.30838776,8.613184929,2680,-54.72029114,19.05909348,66.41834259,15.68697834
2681,12.2612648,-66.2502594,-30.56692696,31.45199203,-26.23215103,35.75917435,78.39962006,6.719740868,2681,-62.66262436,15.8188591,68.24268341,16.3079319
2682,-6.876517773,-20.37346268,-27.82958412,-9.692181587,-20.38120651,23.0958252,78.81951141,7.765942097,2682,-59.07778549,20.93556595,65.65808868,18.86124802
2683,-46.69507599,14.65609455,41.55227661,70.9183197,-17.49170303,34.13840866,78.75807953,7.517192364,2683,-55.29143906,30.08294868,68.08978271,18.91465759
2684,3.202836514,-51.50259781,-48.50315094,59.54555511,-15.25209141,34.99211121,78.77767944,7.438289165,2684,-51.59495926,24.73396492,60.74775314,22.61820793
2685,40.78914642,-36.40126038,74.67850494,2.310338974,-13.59026146,41.42984009,81.63430023,3.560484409,2685,-59.24943924,19.44211006,67.42344666,18.93563843
2686,-2.734646559,-29.85168457,12.36953831,52.05682755,-25.07810974,43.08898926,83.58182526,2.351717949,2686,-58.27971649,22.58491135,73.12535858,7.720445156
2687,-12.47141933,-53.76344681,-30.06546021,32.83001709,-16.01041412,40.46461487,82.52438354,2.137370586,2687,-62.68119431,16.89899826,65.68029785,16.41963196
2688,43.14702225,-75.34003448,-3.037188053,48.6912117,-25.72867584,32.30919266,83.27949524,2.381824017,2688,-58.68500519,20.0556736,72.09082031,17.90242386
2689,-13.23274708,-67.45156097,-33.15372086,60.30672455,-19.53093719,35.45101547,83.67027283,1.84200418,2689,-57.1047821,21.61123848,70.26004791,16.8959465
2690,-25.5273838,-22.73542213,-4.67918539,47.94902039,-16.12427902,30.52855873,84.88339996,-0.626245379,2690,-57.17327118,21.507164,71.38273621,18.03334045
2691,-47.04373169,-16.98122406,-11.77683735,17.77700424,-23.26392746,20.09741592,83.75289154,2.899125814,2691,-52.17459869,13.53165627,69.19793701,17.73475647
2692,-73.88838196,-6.040638924,22.10701752,48.37266159,-14.28023815,23.0964489,83.91042328,2.566365957,2692,-54.96974182,15.3489933,68.49427032,19.35340881
2693,-71.10767365,-16.64925957,8.697552681,34.08732224,-14.599123,23.19187737,84.34957123,0.3631607,2693,-29.79631996,17.22242546,69.03230286,17.1709156
2694,-37.12597275,-62.65024185,22.96510696,12.17168713,-24.09207726,37.95005417,85.08946991,-1.227654219,2694,-58.90918732,29.1146965,72.55451202,18.50410461
2695,32.21831512,-36.46073532,39.24451447,-23.08282661,-9.587209702,42.37974167,86.18074036,-1.915470481,2695,-59.12062836,20.52111053,71.95774841,11.2245121
2696,33.05686569,-32.89294815,67.56604004,2.122299194,-17.74954796,39.43799973,85.27164459,0.594785452,2696,-58.46421814,21.69032288,73.24568939,14.97184563
2697,65.86412048,-16.68561363,84.16490936,-10.39677334,-34.69569778,49.22212601,85.89836121,-1.568646073,2697,-48.13314056,29.72326469,73.48705292,12.93151188
2698,52.19795227,-74.10180664,30.48535347,77.96321106,-32.42052078,54.56751633,86.51370239,-0.119074091,2698,-63.68692017,17.6656723,74.28152466,15.48765469
2699,-16.93922043,-72.63674164,26.42447472,15.97887516,-18.72467422,37.19387817,86.94955444,-1.533692598,2699,-57.93321991,29.46329117,75.77042389,12.70401382
2700,9.459294319,-52.94240189,-9.847754478,-2.411102533,-20.9725132,36.42079544,86.76268768,-0.46286127,2700,-62.11407089,16.75899506,75.83419037,12.16730785
2701,0.330948621,-45.3142395,-22.94980049,39.20910263,-25.16077995,50.95916748,87.03926849,-1.848838806,2701,-56.7183075,19.7781868,74.71433258,8.00401783
2702,-57.09769058,17.73582458,-16.98827553,23.23975754,-7.327446938,57.71272278,88.40162659,-1.812004924,2702,-57.30997849,36.69807434,72.71094513,9.064604759
2703,39.73712921,-34.27664948,77.18201447,-20.47434425,-2.860132217,48.99983978,88.63822937,-1.471153259,2703,-49.87389755,16.20675468,75.90686798,6.495025635
2704,-76.19295502,9.112118721,31.83483124,48.34753418,0.642613828,45.00739288,88.29634857,-1.93926692,2704,-57.64710617,20.12176704,71.6385498,14.06635284
2705,-71.36238098,-23.558815,5.014647007,37.046772,-4.993721008,42.86740112,87.46640015,-2.296001911,2705,-56.14415741,26.97252464,75.62518311,7.034641266
2706,50.00872421,-6.500598907,72.52332306,12.92239666,0.813359857,46.527668,87.46640015,-2.296001911,2706,-58.07943344,19.74386978,75.62400055,7.034504414
2707,51.92559433,-74.31287384,32.02545929,76.766716,1.613794446,47.58184433,87.17787933,-2.314888954,2707,-58.49887848,21.21055603,75.46154785,7.064182281
2708,-40.2484436,14.0949707,49.22794724,71.65555573,-10.4563942,40.99621201,87.46774292,-2.281957388,2708,-29.48140335,34.63191605,76.63447571,10.03348351
2709,-60.53263092,-32.45245361,26.19404984,39.18751144,-23.05379486,38.11405563,88.73587036,-1.88282156,2709,-49.8817215,39.0057106,76.31539154,11.18540573
2710,-36.56896973,9.88206768,6.246937275,65.75540924,-21.91298103,25.84197235,88.67393494,-1.096796155,2710,-51.9143219,22.79745102,75.80967712,9.664047241
2711,-11.35436535,-81.77811432,-49.74548721,55.50862122,-22.79587936,19.29818153,88.17440033,0.51889056,2711,-51.01424408,22.0369339,75.93208313,6.817106724
2712,-34.84246445,-41.71751404,-44.29445648,41.38050842,-21.38735771,24.49375343,85.6049118,4.231961727,2712,-51.58642197,22.71380234,75.72917175,7.43378067
2713,35.92904663,-80.08921814,18.81492043,90.21279144,-4.321941376,41.88694763,85.71413422,4.502169609,2713,-63.73976135,17.23086929,75.75197601,6.861219883
2714,61.38212585,-62.35442352,64.94902039,30.75579834,-30.97390938,35.58442307,26.53713799,70.35047913,2714,-63.70085907,17.12500954,44.25933838,71.96806335
2715,54.53500366,-54.02829742,-21.98404884,85.44275665,-30.7228241,38.1566658,22.81215096,77.57563019,2715,-60.61725235,14.7692194,46.67923737,70.36729431
2716,41.74794388,-26.08575249,74.02024078,-0.960155427,-26.99110222,53.30875778,21.46951675,77.81314087,2716,-52.32706451,14.80949783,46.57687378,70.23459625
2717,69.15357971,-18.59546852,87.04283142,-15.60229206,-25.08983612,60.84706497,23.21653938,47.91574478,2717,-56.51585007,26.7473011,45.09617233,70.90129852
2718,30.39082146,-19.63411331,68.46131897,1.462018371,-21.6757946,25.50460625,27.54503632,51.7661438,2718,-58.26807404,12.80021,49.86903,68.88497925
2719,-68.5552597,-18.51801682,22.68831635,49.6422348,-20.56944847,25.47003746,34.62128448,54.23855209,2719,-57.64006424,21.31887627,47.60855484,69.51805878
2720,-75.945961,10.13355827,12.96873379,41.40898132,-26.50131035,36.62396622,33.09474945,45.96690369,2720,-62.37839508,15.31480312,50.11642075,68.58676147
2721,19.53985214,-46.49343109,-19.57857704,27.13663483,-29.49305725,36.55290222,33.65616608,47.38079071,2721,-56.89365387,19.40014267,50.44465256,68.72821045
2722,-16.4669075,-66.50507355,-40.9997673,44.08852005,-28.33549881,34.85189438,57.15681076,43.8068161,2722,-59.66960144,8.577925682,45.14917755,70.21202087
2723,61.25851059,-63.7299881,35.14513397,62.83183289,-22.99381065,18.69575882,31.50152397,50.65756607,2723,-55.344841,14.70893669,44.95169449,70.25100708
2724,-50.82772827,-68.72842407,42.68602753,12.78060055,-21.5804882,21.2485466,35.391716,53.78516388,2724,-55.08954239,15.7095356,49.67261887,68.54888153
2725,34.36018372,-76.00956726,17.27945137,96.98792267,-20.16217422,24.23900986,35.75784302,53.92905426,2725,-55.23435593,18.71928215,51.20947266,68.00904083
2726,43.17079544,-26.32586479,73.84199524,-9.754112244,-20.16217422,24.23900986,34.15419006,52.44521713,2726,-55.2350502,18.71928596,50.32788849,69.07653809
2727,-11.53241158,-57.96410751,-33.03113174,60.43016052,-28.30732536,30.26281357,34.19859695,52.45088196,2727,-48.23958969,13.40477753,45.97861099,72.28451538
2728,46.50864029,-25.86338043,65.63726807,4.754729271,-22.3457489,19.89984131,47.2591629,52.77415085,2728,-55.79959869,17.89270973,48.74751282,71.0504303
2729,-31.88710403,-71.09912872,-36.56132889,73.41763306,-19.72034645,23.96107101,59.05484772,45.03915024,2729,-53.32780457,17.4419384,50.95920944,69.00994873
2730,-71.39196014,-16.37786674,22.20469093,54.25017929,-20.80971146,25.42200279,57.81135178,46.55002594,2730,-54.8338623,28.08958435,48.348526,71.43911743
2731,-47.05704498,-39.0360527,-30.9283371,48.30391312,-15.492342,33.28925323,60.65885925,43.87146378,2731,-23.76813698,37.90156555,48.04010391,71.59949493
2732,13.64434528,-27.0642128,80.96871948,-25.63777542,-24.89263153,37.1562767,46.63241577,52.01728821,2732,-55.01502991,28.3567009,47.4722023,69.53136444
2733,-30.16510773,-70.41182709,15.56783485,12.74480247,-16.44160271,31.52389145,46.70677185,51.72956467,2733,-28.78672409,17.57006836,53.56329727,67.51894379
2734,8.930586815,-51.69852066,-6.568590164,9.858434677,-16.56818962,33.75358582,62.395504,42.02516556,2734,-56.37541962,19.44007874,55.06336975,67.22192383
2735,7.511375427,-58.99387741,-22.77684402,31.69706154,-22.98080063,37.02051163,62.61513519,41.81698608,2735,-54.26386261,19.14918709,55.91136551,67.49993134
2736,-42.65353775,17.60248566,7.287307739,50.54175568,-15.04064846,41.00098419,62.12314606,43.29459763,2736,-63.04203033,14.53671074,56.46300888,69.79992676
2737,66.18889618,-16.75065804,86.72763824,-20.17960167,-28.63526344,33.36998367,69.08853912,34.37378311,2737,-62.81003189,16.13814735,56.31289673,71.37877655
2738,-82.22502136,-10.09812737,40.72677231,73.52490234,-19.6280098,24.6758213,69.1153717,34.33276367,2738,-54.7751236,20.01938248,56.54427338,69.91135406
2739,9.092142105,-51.33786011,-37.59667969,42.09170151,-21.60168648,21.98633003,76.46775818,-5.858407021,2739,-60.99866104,17.41655731,1.758918166,21.06663704
2740,2.826636553,-50.69728851,-38.41908646,41.29999161,-21.62574959,22.42494202,41.53616714,1.351420879,2740,-60.70855713,15.95685959,0.899263322,21.32339096
2741,-18.55752182,87.49436951,35.87585831,13.71887589,-21.05488968,22.29820251,41.3068924,1.960230112,2741,-61.1576767,9.22317791,1.3278023,21.4954834
2742,18.04820442,-35.877285,-7.476200581,-4.661327362,-20.19748116,19.62348366,41.11914825,1.673743486,2742,-47.66533279,15.80799961,0.951463699,21.51419067
2743,-43.37619019,-25.70366669,0.485601753,54.32423401,-22.924757,17.13440323,39.94324875,0.945377886,2743,-53.9201622,16.57295227,2.229870558,21.69315147
2744,28.31168365,-16.44792938,86.19043732,-9.691457748,-21.17168617,19.97815132,39.84708786,0.815087616,2744,-52.98638153,13.33631992,2.015528679,23.28956413
2745,64.19486237,-17.3843708,84.45222473,-10.63603878,-20.96563148,20.08299637,28.04709625,-10.45981598,2745,-59.33243179,8.788862228,2.032520294,23.38118553
2746,-56.89941406,6.86957407,36.19857407,41.07582474,-18.4054718,24.76640892,29.38932419,-11.17477512,2746,-60.06446838,11.22671032,2.586540699,22.13092613
2747,-15.20325851,-39.58803558,-29.96035385,31.17369652,-20.60626984,22.11656952,29.22189522,-10.84937,2747,-54.34601974,18.29851341,0.943764806,22.97473145
2748,-10.41061497,-52.85922623,-27.68935394,68.60959625,-10.8379612,33.54153442,20.0915966,-7.064106941,2748,-64.01948547,11.43443012,-1.923502088,20.61991882
2749,-19.40441132,-26.07383537,5.534121037,29.58801079,-15.00233746,34.31103516,7.628497124,27.079319,2749,-32.0486412,14.1577301,-2.27177453,20.14598465
2750,-51.18141937,15.45288849,40.54420853,74.21333313,-29.97258949,28.13183784,5.579319954,26.53304482,2750,-63.94384384,18.50177956,-1.475299001,21.57366753
2751,21.20740318,-25.96905327,-26.64546585,-7.071479321,-30.52598,29.3898716,5.18735218,26.66066551,2751,-34.17696762,17.25819588,-5.422278881,22.20739746
2752,47.13432693,-26.16196632,52.58474731,-3.433012247,-19.35359764,20.35668755,4.719504356,26.55776024,2752,-54.45419312,12.38282871,-4.686381817,22.73238945
2753,4.297749043,-45.55385971,-7.777470589,11.85371685,-18.39717674,18.34535217,4.978671551,26.38271523,2753,-63.2144928,9.41591835,-22.37342453,28.3509903
2754,-47.48011017,-5.350841045,41.4998703,35.76089859,-19.76014709,18.37062836,4.4477458,26.14172173,2754,-59.67165375,8.27736187,-22.49043846,27.9124279
2755,-18.33141327,-72.63665771,18.84385109,11.88410568,-31.13710976,29.51103592,4.140660286,26.11973381,2755,-60.32835007,11.00187111,5.341375828,11.78988552
2756,51.08132935,-4.861803532,79.44248199,15.45926857,-8.125562668,39.37693024,5.215520859,26.24084854,2756,-54.11349487,16.64889145,-22.74170685,27.75283813
2757,-27.07171822,-73.15847015,28.35272598,13.08421898,-8.125244141,39.37476349,8.815948486,27.58545113,2757,-54.10918427,16.64899063,8.366164207,10.86540127
2758,-15.65772152,-83.22709656,-18.53592873,67.079216,-28.85911179,27.0880928,8.532931328,27.41257858,2758,-55.85651016,19.5679493,7.624858856,10.92151928
2759,-31.62763023,-71.46102142,-11.63045025,72.85462952,-31.7289505,29.02894783,6.207567215,26.01467133,2759,-57.39031601,10.10136032,7.397847652,10.66495991
2760,54.48503876,-73.10848999,36.2570076,75.99025726,-14.88849068,24.25959778,6.309684753,25.5508194,2760,-55.31116867,15.80183792,7.569974899,10.36291409
2761,-12.61377716,-74.90989685,-19.23176575,65.30728149,-15.91318607,24.1615715,20.47274208,-8.40749836,2761,-61.61827087,9.660191536,8.382740021,10.53171349
2762,5.031168938,-39.15155792,-9.035204887,15.3654995,-18.34099007,38.83271027,20.4924221,-9.822330475,2762,-61.36666489,12.11516953,8.095285416,10.81777191
2763,-74.29364777,-11.41601276,21.91247749,50.70372009,-10.06604862,41.48400116,26.70393562,-11.75205803,2763,-60.28782654,28.11404991,6.260844707,8.535169601
2764,-45.10321808,14.73052025,48.77765656,64.93533325,-29.63653564,30.99630928,27.23251724,-11.49462414,2764,-59.19729233,20.73576355,6.766037941,0.645594001
2765,-35.84798431,-38.44117355,-27.03528404,31.9026432,-13.41941643,34.54080963,27.39572525,-11.71731853,2765,-60.68844223,14.60407066,6.728243828,0.58057338
2766,23.45558739,-15.96173859,14.72335815,-10.53380013,-15.18653107,34.1574707,27.49427223,-12.22571468,2766,-53.24729538,8.367110252,7.771760941,-0.447953373
2767,-18.02407837,-83.21179199,27.61557961,12.80053616,-15.18653107,34.1574707,27.82824898,-12.34774876,2767,-53.24727631,8.367026329,8.718593597,-4.957485199
2768,-31.77572441,-82.09512329,29.6753521,5.464405537,-23.05919075,35.67490387,28.12465858,-12.65362644,2768,-50.12179184,15.95060349,9.700241089,4.842407227
2769,25.75301552,-25.87535095,73.22396851,-10.37613583,-16.94339943,34.69557953,40.68073273,-5.628518105,2769,-51.46389771,15.99808311,10.19996643,8.447861671
2770,-20.74128914,-73.04592896,-18.22319603,73.59663391,-19.74954033,25.87437057,40.69532776,-5.592995167,2770,-53.13751984,7.818953037,10.19466686,8.651027679
2771,-55.54310608,-18.90245438,13.16960621,38.10088348,-20.44163132,20.27492714,40.69532776,-5.592995167,2771,-52.59825516,7.501438618,10.19466686,8.651029587
2772,11.12372684,-67.28465271,-14.67958069,25.51048851,-21.49322319,20.11584282,40.71215057,-5.235099792,2772,-58.81247711,10.53646183,40.22732925,-4.611896515
2773,54.43895721,-72.37848663,60.65674591,48.87577438,-31.22701454,29.07155609,40.90308762,-5.083890915,2773,-59.09580994,8.16394043,40.18592453,-4.766412258
2774,21.94107056,-47.18000793,-10.84604168,18.55923462,-15.66148949,31.91270256,50.4391098,71.80939484,2774,-56.33537292,-1.729763865,41.38550568,-3.854278088
2775,-37.90991211,-60.89041519,-36.24240112,73.30521393,-15.77414703,23.70872116,50.09181595,72.11239624,2775,-55.02249146,5.253001213,10.29792309,8.653326988
