BE_BL,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,,F_target_embedded,,BL_BE,F_source_embedded,,F_target_embedded,
1212,-43.19769287,-41.31072235,-15.09361649,28.59147835,-42.80029297,-63.95909119,-84.28163147,-11.79046822,1212,-71.86506653,22.87062454,-34.63037491,-12.64051437
1213,-5.008909225,-12.53199959,44.75405121,-11.35904694,13.74424553,-32.53759003,-10.01663113,-86.03292084,1213,-16.94384575,-43.19734955,-5.197939873,-23.80194092
1214,-26.96919441,-45.30278015,24.00107193,-4.075210571,-19.5092411,-80.44373322,-51.12205887,-11.99889374,1214,-33.52084351,-26.80112648,-31.5175724,-14.75519753
1215,-87.44944763,-8.229982376,-59.97154236,39.4080658,-32.23622513,-56.2820282,-30.6593914,-36.56269455,1215,-92.86886597,28.25217056,-64.1915741,-22.33370209
1216,0.48851344,-19.19157982,52.63323975,-14.59687138,5.710718155,-22.57746315,-47.23928452,-22.06799889,1216,-11.31994247,-42.4252739,-10.44668865,-13.41386032
1217,-16.54353714,-36.02255249,12.66928577,14.46793747,-4.876339436,-80.76932526,-52.0946312,-56.2172966,1217,-32.9172821,-20.2786026,-26.49454498,-24.24692154
1218,-5.695295811,-21.66905975,42.67607498,-11.40585804,0.746186316,-24.44009209,-29.04822731,-77.72769928,1218,-17.48008347,-43.9936142,-11.56581211,-18.1081028
1219,-6.222445965,-22.2135067,39.32604599,-11.75674725,7.385746479,-35.61385345,-17.88178635,-84.1774292,1219,-20.7195034,-43.82566833,-11.55291653,-19.61201286
1220,-6.372701645,-25.02625275,36.12235641,-10.41882896,9.88276577,-38.056427,-11.99380016,-84.86663055,1220,-22.92284966,-34.51004791,-14.16557026,-17.08104706
1221,-6.393516064,-18.61364555,42.10425568,-11.56590939,10.81641388,-38.0648613,-11.37979889,-85.74971771,1221,-20.26924133,-44.150383,-9.515916824,-28.23019791
1222,-13.22457218,-1.373359799,84.422966,-8.377792358,24.88142204,-34.55023956,-43.98015213,-16.1746273,1222,1.530410051,-51.11302948,2.549113035,-24.43838501
1223,-14.44553947,-33.44459152,26.8050251,-10.62738991,0.256048352,-81.92315674,-34.3662529,-72.85462189,1223,-29.24562836,-48.55894852,-23.74512482,-27.65351868
1224,-4.097411156,-18.09693336,53.02010727,-14.36568928,6.978120804,-64.67765045,-28.87723541,-79.42237091,1224,-11.59000111,-38.41728973,-6.16211319,-29.91797066
1225,-84.20609283,-2.951148748,-44.0932312,39.59588623,-61.47110367,-35.97144699,-67.37227631,27.39157295,1225,-67.55245209,47.22640991,-74.38256073,-21.14317131
1226,-4.560618877,-13.44849968,44.8742981,-11.16132164,11.01783657,-27.69883728,2.643004894,-70.93386078,1226,-19.5099926,-37.61455154,-5.601990223,-23.48256302
1227,-85.62220764,-6.482482433,-62.06587219,41.87148666,-42.26325989,-53.06066132,-56.42053604,2.611531019,1227,-88.4723053,33.30311966,-69.52880859,-20.13236237
1228,-85.87821198,-1.986869693,-65.49608612,42.4576149,-36.9148407,-47.13137817,-32.82410049,-36.15966797,1228,-90.45436096,32.38293076,-68.52374268,-26.84077263
1229,-50.19744492,-37.32795334,-21.39951134,30.27908897,-46.67574692,-57.72737503,-63.53009796,42.49772263,1229,-65.56734467,41.83398438,-59.08859634,-8.591558456
1230,-49.65326309,19.26470375,93.64844513,3.138339281,-1.858508348,10.32479,6.085968018,-87.78102112,1230,25.46676636,-13.39620781,18.08127403,2.925673246
1231,-35.07788086,-42.01337051,-2.56799078,16.33512306,-13.07103157,-70.77428436,-43.71735001,-51.80575562,1231,-70.44213104,-19.86566925,-41.21728897,-2.499297857
1232,-44.13643646,-40.49624634,-15.66121864,28.57403564,-26.52628136,-69.77940369,-84.24212646,-10.56123066,1232,-72.05505371,23.38036346,-54.63126755,-5.222466469
1233,-35.18962479,-43.29803467,-11.59014797,27.40259933,-19.1674633,-71.74289703,-65.59788513,-31.60373878,1233,-78.98368835,-20.50902748,-41.1408844,-4.909655571
1234,-86.9227829,-6.901989937,-64.87340546,42.18292618,-36.63490295,-55.13196945,-33.35459518,-36.11622238,1234,-90.69577789,31.39561844,-66.80775452,-21.38970566
1235,-86.68760681,-1.032111049,-60.66258621,40.32630157,-21.27918053,-45.15815735,-31.65715218,-36.40431595,1235,-91.94911194,29.21106148,-66.00532532,-30.15736198
1236,-13.72585392,-0.801836133,69.56898499,-11.90187168,25.57829857,-33.89622879,9.727339745,-72.92910767,1236,-5.843170166,-40.33381653,2.952970982,-23.96145058
1237,-79.27613068,-23.74415016,-64.66749573,42.73906326,-51.4401741,-48.50270844,-35.79967117,-35.1856308,1237,-89.53388977,33.8364563,-71.41748047,-13.06761742
1238,-9.081792831,-24.83447456,39.44255066,-12.81946945,5.384370327,-81.50333405,-39.40073776,-73.49501038,1238,-19.58542442,-49.21087646,-13.83016396,-32.59099197
1239,-3.896095514,-20.78411484,39.68187332,-5.164077759,8.279105186,-28.20951271,-2.210842848,-84.60470581,1239,-16.86462593,-31.26847839,-11.59722233,-15.21030045
1240,-27.56626701,-41.66067123,-1.615404963,17.47679329,-1.72362113,-57.03008652,-38.95735168,-54.1631813,1240,-68.66136932,-21.00540543,-35.27552414,-5.555464745
1241,-16.70712852,-36.04785919,12.58247089,14.55794239,-5.932584286,-82.10973358,-46.67912674,-60.32634735,1241,-32.8119812,-20.36187363,-26.62114525,-26.50877762
1242,-8.253006935,-28.11167526,27.6522789,-10.45384884,4.790943146,-62.50090408,-42.48337555,-71.65932465,1242,-25.66409111,-48.08277512,-17.95395088,-32.22195435
1243,-47.26421738,-35.84708405,-15.77657509,27.70650482,-11.05818939,-58.30836868,-72.65304565,-22.01112938,1243,-74.84434509,-34.00487518,-52.83698654,-11.41915989
1244,-6.448611736,-17.55089569,40.60581207,-12.23595333,8.80192852,-55.77609253,-21.3894577,-82.7728653,1244,-20.09954643,-45.75077438,-8.200611115,-29.09317207
1245,-47.51701355,14.27959538,90.7014389,5.926863194,32.04333496,-36.30129242,17.88774109,-76.21860504,1245,24.54767799,-12.4413147,18.54961205,-3.164469957
1246,-22.76098442,8.160188675,71.67021942,-11.47552586,22.10593987,-63.14042664,-29.60948753,-81.31572723,1246,-6.656351089,-45.93257523,10.19877052,-28.9617691
1247,-13.60493946,-31.21289635,27.01697159,-9.802647591,1.844299674,-73.58855438,-37.7849884,-71.81809235,1247,-28.56129456,-48.98784256,-22.37191772,-34.41511536
1248,-5.55241251,-8.974542618,43.18836212,-12.37626076,17.23426056,-44.24602509,-10.98412991,-86.01787567,1248,-19.36091423,-46.34112549,-3.502979517,-25.30298805
1249,-87.16055298,2.169617653,-63.92433167,42.61968994,-32.54157639,-47.08829498,-33.77152634,-36.27190781,1249,-89.55844116,33.49813461,-69.81056976,-33.23789215
1250,-7.123404026,-14.93160439,44.28788376,-11.52767277,10.54192257,-55.42677689,-6.066718102,-84.36726379,1250,-18.69060898,-44.49386978,-5.703961372,-31.17033195
1251,-27.7589798,-46.6832428,24.24411011,-3.774418116,-26.38254547,-74.44432831,-50.68691254,-11.19785976,1251,-31.43761635,-53.83876801,-30.30870056,-17.18359184
1252,-8.876301765,-25.1121788,27.76299286,-9.083443642,6.801321983,-71.60929108,-20.74073982,-81.40415192,1252,-29.20436859,-28.03947449,-15.41341209,-32.96379471
1253,-11.07317448,-23.77328682,53.32518005,-14.41781616,6.744031429,-64.22866058,-26.87903404,-80.52033234,1253,-15.13950539,-46.42141342,-7.822940826,-29.20081329
1254,-49.37804031,19.70053101,94.36341858,3.79603982,33.42957306,-33.43453598,22.47096825,-62.56512833,1254,25.72020721,-10.91535473,19.71966934,-2.275935173
1255,-7.457445621,-28.1140213,33.70235443,-8.947325706,9.59633255,-46.78052521,-25.40148926,-79.22953796,1255,-25.5731926,-26.75726891,-15.35198021,-17.40504837
1256,-23.07950401,5.500005245,84.05776215,-8.921102524,26.74360657,-30.27331734,-44.11282349,-22.58191681,1256,0.922812521,-50.91727829,5.013951302,-21.63467026
1257,-41.23012161,-40.52191544,-12.16067696,27.4956398,-9.912652016,-62.96953583,-65.8434906,-31.16955376,1257,-79.65974426,-20.40173149,-47.12791824,-5.505466938
1258,-6.128242493,-16.44299126,42.41055298,-12.21607208,9.835264206,-54.17385101,-11.28889084,-85.80630493,1258,-19.91410637,-46.16093445,-8.448688507,-30.09395218
1259,-49.30224609,-37.46074677,-21.67965508,30.03501701,-45.08406448,-58.5347023,-74.1558075,28.27024269,1259,-66.62458038,41.36183929,-58.74908066,-8.472277641
1260,-9.316059113,-24.41220093,23.3297081,-8.6208992,3.494928837,-83.47960663,-26.9559803,-74.94143677,1260,-30.09401894,-24.11104584,-11.83725452,-33.09565735
1261,-20.52508736,-32.222435,25.74233437,-5.977732658,-46.6475296,-28.10391235,-43.5574379,-3.275977135,1261,-24.86961365,-58.18198013,-25.36783028,-47.82961655
1262,-6.018550396,-16.02480316,38.84373856,-11.35556889,9.990873337,-53.14458847,-5.892681122,-82.99186707,1262,-22.95667648,-38.49747849,-8.647535324,-31.67303276
1263,-34.62374496,-42.80810547,-2.610445499,17.12543106,-13.0491209,-70.42684937,-57.06392288,-43.35959625,1263,-73.5448761,-19.21108627,-40.73171234,-3.03926301
1264,-46.16829681,16.93345642,92.86088562,2.650189877,32.58285904,-34.39707184,-8.027724266,-90.81732941,1264,25.31981277,-13.85821247,20.15283012,-4.530303955
1265,-86.87885284,2.794438839,-65.72350311,43.55644989,-40.24746704,-42.64525223,-35.12689972,-35.48347473,1265,-88.69347382,36.58766556,-72.33652496,-32.97958374
1266,-16.90769386,-31.70757866,48.54740906,-17.29732704,-28.41928291,-78.06443024,-49.63748932,-13.56227303,1266,-20.80613327,-50.09303665,-19.91823006,-32.52715683
1267,-27.36751938,-37.29873276,59.61802673,-12.32179546,-9.83942318,-20.11432266,-46.6800766,-21.50807953,1267,-5.222985744,-46.41978836,-33.53018951,12.24193001
1268,-86.95684814,0.743468702,-61.15891647,41.1293335,-35.86936188,-46.65848541,-35.2881012,-35.82164001,1268,-89.77804565,31.44898224,-69.09703064,-32.11047745
1269,-10.20573044,-24.41495132,34.51813507,-9.378171921,7.803764343,-78.36719513,-17.87784195,-83.66034698,1269,-26.03264236,-28.58836937,-10.55461121,-31.9630928
1270,-87.07183075,3.19764328,-64.35946655,43.2383728,-37.98803711,-41.6485672,-55.86053085,1.802848101,1270,-88.35221863,35.27850723,-71.96131897,-33.81293869
1271,-86.52326965,1.100363493,-61.47735977,42.80949783,-40.85158157,-43.8702774,-56.64324951,2.262817621,1271,-88.28807068,34.94082642,-71.53391266,-31.03380394
1272,-34.56180954,-43.86789703,-5.127670765,18.26081848,-15.05520058,-71.38058472,-41.74480438,-45.56072235,1272,-75.28104401,-20.54714775,-34.10998535,-10.87538433
1273,-5.523201466,-23.00597763,53.54083252,-13.99954319,10.94753265,-40.62939072,-44.48165131,-25.48042488,1273,-10.65448093,-42.44820404,-12.41807652,-17.23811531
1274,-6.037360191,-18.01143646,35.25746918,-10.71496582,11.66366959,-40.54369736,-16.47690582,-84.02614594,1274,-23.70099258,-36.38177109,-8.590184212,-27.25066185
1275,-12.62709141,-29.3007946,18.38446999,-3.006580353,-1.315390706,-84.69634247,-48.62501144,-30.10605621,1275,-31.99570465,-20.12712669,-19.15516281,-31.10233688
1276,-43.94300461,-40.9458046,-15.94560623,28.30928802,-40.57663345,-63.46437454,-84.85972595,-4.835383415,1276,-72.14524078,23.78624535,-54.53956604,-5.254970074
1277,-26.96781921,-45.07532501,12.44621658,14.99531746,-13.01905537,-72.93788147,-53.89854431,-55.05085373,1277,-34.59171295,-14.42819309,-31.8288002,-14.26857281
1278,-86.8993988,2.40462184,-64.96401978,42.26631927,-40.34455872,-42.92757416,-32.00643539,-36.30428696,1278,-90.54389191,31.81192207,-71.94821167,-32.55205154
1279,-25.73041344,-45.44428253,12.72883892,14.62391472,-42.94177628,-71.91452026,-46.89510727,-60.64949036,1279,-33.7439537,-19.3235302,-28.82309151,-18.12798691
1280,-46.89742279,13.86290073,87.4724884,1.092014194,25.32982826,-54.05009842,-8.272161484,-90.72146606,1280,24.19769669,-14.03545094,19.00821686,-5.565014362
1281,-41.13542938,-40.58645248,-12.01978207,27.43028069,-9.824503899,-62.91099167,-65.80360413,-31.2960701,1281,-78.96768188,-20.55243111,-47.73765182,-5.24050951
1282,-39.06178665,-44.45983505,8.354473114,40.60995865,-25.64180183,-70.68147278,-67.88394928,-15.56872654,1282,-63.60907745,-2.680681467,-53.06998444,-4.576517105
1283,-13.38744736,-28.16821671,24.53690529,-8.129339218,-1.554691315,-84.78284454,-33.75298691,-73.15480804,1283,-30.04502106,-27.67567635,-17.49224854,-32.83889008
1284,-6.281350136,-23.45023537,34.84409714,-10.92221737,10.63711071,-42.06167603,-32.15896225,-75.3371582,1284,-22.41961479,-41.80221558,-11.74660587,-19.882061
1285,-86.74934387,0.581601739,-61.64673996,41.27671814,-33.38499832,-47.47314835,-34.06503677,-36.26794815,1285,-90.60205078,30.85783005,-69.125,-32.04150009
1286,-12.20043755,-0.962970853,70.0647583,-11.6798687,21.26225662,-58.08263016,-9.543936729,-89.5813446,1286,-6.935360432,-45.6571846,5.56030941,-32.32221222
1287,-5.760074139,-14.90728569,42.12873459,-12.13846016,12.03733158,-41.55705643,-10.29426956,-85.16838074,1287,-20.10249329,-45.55111694,-8.988185883,-30.19594193
1288,-49.69550705,-38.47197723,-21.72603416,29.74542809,-52.63039398,-54.11297989,-64.39126587,0.358004034,1288,-67.94850922,40.54191589,-59.48273849,-6.833937645
1289,-50.24014282,20.85684395,99.11366272,7.220668316,32.42058945,-35.54525375,16.41830254,-69.91719818,1289,26.7866745,-10.72651005,21.38578415,-4.075176716
1290,-34.85091019,-43.47639847,-11.48125362,27.0109272,-18.12163734,-71.5485611,-40.59379196,-45.41026306,1290,-77.68674469,-20.91948891,-38.41942215,-5.411006451
1291,-8.637720108,-15.63211536,33.68758392,-12.89133644,5.563699245,-82.59139252,-37.45662308,-72.93904877,1291,-21.2402401,-47.43518448,-9.293252945,-42.64680862
1292,-19.2635479,-32.43140793,20.24186134,-6.282447338,-36.45259094,-73.61196136,-48.86336517,-28.69646072,1292,-32.19019699,-24.6199398,-23.91773415,-24.98317909
1293,-26.58928299,-45.06012726,12.65240574,14.71341228,-13.67441654,-82.79286194,-56.22756577,-24.35556221,1293,-33.81631851,-19.20215034,-31.56110001,-14.73376274
1294,-7.460370064,-23.48355293,36.87703705,-12.04595375,5.832836628,-63.54867935,-40.01568222,-72.97971344,1294,-21.03939438,-46.57974243,-14.95123291,-33.08590698
1295,-86.57520294,1.94156301,-61.79730225,41.76046753,-41.47571945,-42.39493942,-36.19498444,-35.09185791,1295,-88.89672852,32.66944122,-72.04936981,-31.64141083
1296,-87.21640015,3.398263693,-64.77799988,42.71056747,-32.78956604,-46.38761902,-30.09217262,-36.30039215,1296,-90.31345367,33.20492554,-71.63375092,-34.16186523
1297,-5.764873028,-28.79478073,21.04210663,-10.16276264,5.449564457,-62.24667358,-24.39987183,-73.47254181,1297,-30.32331657,-23.51963043,-15.70838737,-17.72614479
1298,-84.97588348,-7.568276882,-58.28976059,41.34779739,-43.62758636,-52.22491837,-56.56121826,2.116774559,1298,-87.7853241,32.79935074,-72.32357025,-19.31848907
1299,-7.954735279,-19.26112556,35.98249054,-11.44624138,6.374034405,-81.38787079,-23.44053841,-81.17138672,1299,-22.66851425,-42.70106888,-8.663851738,-41.30219269
1300,-7.172580242,-19.14526176,39.11102676,-11.85623074,6.568124771,-65.23889923,-16.02567101,-84.68930817,1300,-21.00506401,-43.91567993,-8.467449188,-32.97104645
1301,-14.10712147,-33.84570313,20.40851974,-7.265555382,-9.831096649,-84.5538559,-39.96495819,-69.5915451,1301,-30.57133102,-50.04831314,-22.13444138,-39.61247253
1302,-5.939975262,-26.30681229,33.87341309,-9.252059937,2.744739532,-28.11253166,-15.29148769,-83.98905945,1302,-26.54659081,-28.64872169,-14.15214539,-15.68217182
1303,-87.1681366,-5.999790668,-63.90523911,40.71341324,-28.21509552,-50.33647919,-29.04932976,-36.68364716,1303,-92.59458923,27.2844429,-63.92137909,-24.63412094
1304,-86.11022949,-5.147577286,-61.64498138,41.45757294,-36.15658569,-54.08435822,-36.85990906,-34.45281219,1304,-89.46646118,31.96768761,-67.7372818,-22.81698036
1305,-86.78479767,1.599848032,-63.95628357,42.6043396,-40.94961929,-43.22712326,-34.61412811,-36.01504135,1305,-89.43468475,33.25840378,-71.29396057,-31.69044685
1306,-49.91896439,-37.2910614,-21.4392128,30.66440582,-46.01127243,-57.95578384,-63.08892059,42.3184967,1306,-65.20289612,42.10645676,-58.74922943,-8.916269302
1307,-87.35614014,-8.186725616,-25.34563065,29.38225937,-29.15032959,-51.58816528,-30.74856567,-38.48598862,1307,-92.90885162,24.62300873,-63.77481461,-23.49993134
1308,-40.0256424,-40.84456253,-11.86516094,27.29417801,-9.175252914,-63.31171799,-63.06299973,-34.18392944,1308,-78.54393768,-20.60861969,-45.98524475,-4.891257763
1309,-7.07820797,-12.63857746,55.38842392,-12.51495361,10.01271629,-53.68331146,-8.388516426,-87.01306152,1309,-13.49629879,-46.41916275,-8.783865929,-34.63889313
1310,-86.47544098,-2.700562954,-64.06180573,40.83863449,-29.74743652,-49.48598862,-29.20752144,-36.59652328,1310,-92.56690979,27.18464851,-66.04325867,-29.34819984
1311,-9.438587189,-22.52560806,21.05567551,-9.855154991,-17.04958725,-86.24040985,-41.80546951,-69.86759949,1311,-30.48376465,-27.84597015,-8.745210648,-41.53962708
1312,-38.10178375,-45.86964035,10.79380322,43.03513336,-38.55891037,-68.68663788,-44.9451561,-0.843855798,1312,-33.72606659,-62.66633987,-33.38919449,-13.7317934
1313,-47.12381363,-35.78305054,-16.16958427,27.20137215,-30.01794052,-58.90630722,-62.46175766,-4.373160839,1313,-74.00955963,-34.48520279,-52.43643951,-11.75997543
1314,-87.50106812,3.236609697,-63.31090546,42.77007675,-32.27973557,-46.72964096,-56.66588593,2.963375568,1314,-88.15984344,34.5749855,-70.21003723,-35.10749817
1315,-5.98522234,-22.35028648,35.19484711,-11.01407909,8.304822922,-30.89461327,-23.50108719,-81.04462433,1315,-22.62087822,-41.65776443,-11.45205498,-19.68302536
1316,-35.26590347,-43.19231033,-11.80759525,27.13762856,-3.945173502,-58.57486343,-41.37908173,-43.99979782,1316,-78.50848389,-20.72999763,-40.30836868,-3.079707384
1317,-5.722415924,-16.00726509,37.60586548,-12.34490204,12.47682095,-48.04757309,-42.03549957,-72.66241455,1317,-20.6731739,-46.39332199,-8.395922661,-31.6907711
1318,-6.189538956,-23.71807289,36.92437363,-12.32124043,10.58906364,-38.59509659,-38.76015472,-73.21808624,1318,-21.15737915,-47.12853622,-11.67331219,-19.66692162
1319,-40.69008636,-40.7140274,-12.04632092,27.65623856,-9.141355515,-62.54889679,-71.46028137,-25.82809639,1319,-79.76846313,-20.36320305,-43.06409836,-3.913622141
1320,-25.92120743,-45.37992859,12.61785984,14.84692192,-26.40351486,-75.61321259,-58.92378616,-23.7468071,1320,-33.82632065,-19.65761185,-29.18225098,-19.00483894
1321,-7.44435215,-9.727110863,45.56438446,-11.97752571,12.04560757,-74.85018158,-34.80209351,-75.87561798,1321,-15.95864677,-48.53864288,-6.018817425,-40.46790314
1322,-12.46390915,-41.78074265,56.60053635,-12.01632404,3.922101021,-41.10500336,-45.73886871,-23.50517082,1322,-7.568223953,-46.12990189,-27.40818977,-16.2670784
1323,-87.84314728,4.08457613,-47.8995285,43.06658173,-32.73054886,-46.12028503,-59.95336914,-0.698795676,1323,-87.65863037,35.76448822,-71.68398285,-35.18273163
1324,-35.31351089,-43.65263367,-3.26865983,17.69747353,-14.92776489,-69.82023621,-57.00715637,-42.99217987,1324,-75.23521423,-18.96372986,-35.30077744,-8.894616127
1325,-5.404111862,-13.37008953,55.44197464,-11.87767506,12.78404713,-47.66431427,-16.73692513,-86.67028046,1325,-11.87084389,-45.17537308,-7.602201939,-28.48283768
1326,-5.065453529,-14.94935989,43.42211914,-12.38082981,12.57652187,-48.73917007,-22.52563286,-82.49002075,1326,-17.65772057,-45.1955986,-6.324537277,-30.70307159
1327,-86.64524841,0.906694651,-61.66622162,41.60395432,-41.02286148,-43.55887985,-36.79027176,-34.53708267,1327,-89.15452576,32.44668579,-70.99885559,-31.64578629
1328,-4.046431541,-10.19491291,53.0684433,-14.12913704,-6.3346138,-7.37420845,-36.30443954,-75.76293182,1328,-11.32635498,-43.20375061,-7.71830368,-9.357357025
