HI24_HI22,x_source_embedded,,x_target_embedded,,F_source_embedded,,F_target_embedded,,HI22_HI24,F_source_embedded,,F_target_embedded,
1534,-27.91423416,-59.32698059,-2.671418905,-76.66673279,33.87456894,-4.172306061,26.92490768,-15.25300407,1534,-65.77419281,-42.67033386,-83.81035614,-24.58599281
1535,63.38307953,37.44567108,15.87543964,-20.09809685,-30.41048431,-39.69909286,-2.148007631,83.12554932,1535,8.240076065,-16.70140648,61.6056633,-2.757619619
1536,-75.37240601,4.328328133,1.83288312,-49.97864532,33.56391907,65.79920197,50.38361359,2.272872925,1536,-42.92464066,-69.46704102,-47.5489006,-37.48888016
1537,-73.04207611,1.96328783,0.66434586,-57.35085297,20.01506233,52.94195938,49.23664856,-6.208106041,1537,-57.25429535,-54.2518425,-48.74994278,-37.68922424
1538,-31.55072021,-73.23342133,-37.50981903,-48.34439087,42.30820465,-5.747375965,46.85877991,-52.10592651,1538,-58.88379288,-13.7301836,-87.4604187,-14.15368176
1539,-50.54961777,-8.130205154,3.788193703,-79.30335236,42.17651367,64.90670776,37.6656189,-4.817961693,1539,-65.76837921,-50.31839752,-80.86061859,-27.21460533
1540,55.8991394,23.16609573,12.13222218,72.04489899,-31.37340927,-70.06303406,-59.19727707,-22.65312767,1540,65.88673401,55.15543747,38.40986252,75.18963623
1541,-30.35268402,-85.63774109,-52.50850677,-57.67072678,39.21071243,2.827943325,52.92842484,-58.1766777,1541,-73.19753265,-6.27761364,-93.08877563,-9.865495682
1542,-15.07640553,65.64479065,24.06580734,-0.229511768,-29.49736595,-65.20832825,-64.46115112,10.94429398,1542,-4.979912758,52.07282639,22.07876396,73.8105545
1543,48.88594055,41.3394928,-13.62503052,-16.82759094,-39.46739197,-10.86279202,63.5937233,6.805085182,1543,-32.04404068,-28.85839653,51.91837692,17.2728672
1544,-35.10400772,-65.65367889,-44.1635437,-55.51886368,62.23420334,-12.24524784,54.48535538,-61.63441849,1544,-62.53190613,-15.88465214,-79.17991638,-16.54191589
1545,-59.25742722,2.527750969,10.68521786,-83.67655945,1.388412356,43.29095078,36.37798309,31.45885086,1545,-31.47995377,-80.67591858,-16.10946846,-52.44028091
1546,-41.46932983,14.0226593,17.44461441,-93.63789368,-13.2963953,35.22333527,27.97247314,25.86052132,1546,-9.013431549,-89.40102386,27.53539658,-51.12067795
1547,-39.31044769,40.86088562,-14.86804485,-17.2209549,-16.05462837,17.6240387,43.46284866,-13.8851738,1547,-38.77503967,-28.78881454,8.808966637,-18.46504402
1548,-63.26174927,1.494246602,6.413995266,-69.42974854,7.228836536,46.70915604,46.6892662,12.35011578,1548,-57.65161896,-59.77530289,-41.55724335,-44.49319458
1549,-71.04405975,37.26158905,-14.79641724,-8.126654625,18.03796959,52.04129028,73.00926971,-5.290174484,1549,-30.04637146,-9.925693512,-12.30976963,-40.65235901
1550,53.41016388,35.41730499,7.308051586,53.16704941,-26.76275444,-40.07738113,-44.72346115,45.55335236,1550,59.59324265,16.61737823,80.79573822,0.237907156
1551,-33.80711746,-74.88214111,-3.1694417,-91.308815,40.8613205,-4.082993031,30.68313789,-21.37661934,1551,-68.8039093,-40.59098816,-92.58145905,-10.16264725
1552,14.09981251,39.42156219,54.12039948,-21.86135483,-63.83797455,17.99671555,-0.806572735,87.22049713,1552,-9.595963478,17.38817596,58.62173843,20.64531136
1553,37.44153214,34.84627914,1.282063246,-1.042737365,-30.68422508,-29.74160576,58.43052673,44.26854706,1553,-9.698750496,-4.71943903,76.4026947,24.91356659
1554,-16.96931076,65.88697052,-15.91180229,-6.466563702,-14.01418018,-26.80631638,69.93348694,37.35466003,1554,-14.02102852,-29.78159332,34.08290863,57.71848297
1555,-71.73075867,5.940397263,7.13304615,-44.95100021,10.6302166,50.59970093,50.12783051,23.17480469,1555,-32.3002243,-63.51676559,-36.3432045,-44.7085762
1556,-72.86359406,5.165799618,11.37673092,-48.60151291,14.06731129,51.90341568,61.49096298,14.56801128,1556,-40.0766449,-64.62659454,-36.74972153,-44.16936874
1557,-39.85105896,10.41997242,-11.45731354,-20.35198021,-12.59438229,34.1989212,62.25655746,-6.085555553,1557,-38.13877869,-26.52099991,-5.306655884,-57.59722137
1558,-32.12119675,-85.33841705,-53.35255051,-55.95350647,39.43426514,-4.680543423,53.97372437,-65.68813324,1558,-70.34003448,-3.082565546,-90.88863373,-6.04321146
1559,66.93941498,36.88679504,5.604003906,1.280554295,-9.736824036,-42.59497452,27.20515823,79.52688599,1559,-18.33246994,11.09072971,63.97954178,-1.724654436
1560,-81.18836975,26.08714294,12.12161255,-92.82255554,45.41829681,51.42071915,28.09067345,20.50070953,1560,-14.01273155,-88.43913269,-25.55312157,-38.19812393
1561,41.91175461,22.19803047,6.415362835,17.5538063,-33.46210098,-65.48774719,-39.57175446,55.51390457,1561,43.01973724,27.06897926,36.29111099,75.66400146
1562,-20.86919594,57.17046356,14.60322666,6.664836884,-20.33843422,-25.43648148,-41.16069794,37.62121964,1562,-10.60447884,39.79545212,-3.733050585,55.90087891
1563,-36.972229,3.944821596,31.89505768,-73.13257599,-24.02026558,-0.540319204,-23.93886566,40.78563309,1563,10.07857704,-39.58616638,41.32126999,-38.70804977
1564,-56.35730362,-11.73933792,-29.13555145,-28.37421799,42.58719635,68.38871765,48.87135315,-31.46602058,1564,-63.78262329,-11.89165306,-52.29892731,-34.97886276
1565,-15.1136837,-47.19429398,-5.728446484,-72.31628418,71.79634094,43.73820496,41.85637283,-31.51676178,1565,-67.41217041,-35.19768524,-66.01052856,-24.0609951
1566,51.26154709,27.08788681,13.9211216,22.73795319,-34.35463715,-63.62336349,-61.63258362,-12.56263256,1566,55.65712738,45.92593002,49.67248917,65.1348114
1567,42.89732742,25.53613472,14.46024895,8.415261269,-30.79901314,-49.80575943,-43.31761169,40.40499878,1567,7.646613121,45.28362656,68.33505249,51.56585312
1568,-26.84383774,2.621794939,-2.955301523,-62.93529129,64.8436203,56.24790955,27.06676865,-16.73661423,1568,-41.83311462,-79.74608612,-39.82157898,-63.9666748
1569,-4.793355465,23.58476257,44.15535736,-25.98559952,-55.05110168,33.32976151,50.22040176,19.27527809,1569,-14.16551685,0.622920036,-9.479077339,13.73588657
1570,-64.53408051,-7.298071861,-19.84657478,-35.14311981,39.99886322,63.42898178,47.56194687,-26.84409142,1570,-67.17572021,-27.55664635,-53.05893707,-34.91329956
1571,-52.78264236,42.17964554,18.2130661,-29.40195465,-6.284523487,-5.267048836,-12.12296486,69.60513306,1571,26.41749954,-44.83481598,25.70640373,-3.850148201
1572,-69.2893219,4.117322445,4.262811661,-77.29991913,9.440463066,50.20196915,45.46392059,5.854906082,1572,-59.20013428,-59.38354874,-34.33249664,-43.70900345
1573,-32.99004745,-63.99453735,-10.56525612,-75.0655899,59.8068924,12.21107388,59.78396606,-46.11624146,1573,-68.93556213,-36.18615723,-81.05644226,-27.60285378
1574,-67.01332092,32.61786652,13.0036459,-72.41379547,-1.145791411,27.3611412,45.93227768,15.19376945,1574,-36.06734085,-79.38398743,17.4486351,-63.37943649
1575,63.75938797,36.65978622,19.36193657,-3.130791903,-49.00201035,6.144198418,-22.67691231,76.20645142,1575,-11.49898243,18.66946983,59.44964218,-1.856310844
1576,-50.15880203,-1.629212499,-20.63389778,-27.73160172,23.21069145,68.25689697,46.90521622,-27.07295227,1576,-55.47597122,-25.94280815,-55.38875961,-49.19643021
1577,-37.70427704,-69.14635468,-7.015961647,-83.95240784,68.385849,1.003308892,31.05234337,-26.23922539,1577,-70.09255219,-36.52864838,-84.48274994,-14.29336548
1578,-74.06747437,-6.837684631,-44.79827118,-32.31397629,49.91062927,-30.01656914,39.52262497,-71.76068115,1578,-47.73823929,14.61008644,-68.5225296,0.316533923
1579,-74.53759003,18.98777962,0.274520397,-46.68093491,2.287604332,16.9741478,56.33464813,19.73740768,1579,-35.11855316,-63.64702988,29.08713531,-58.21471024
1580,-71.52716064,-1.074593902,-20.15633202,-40.81584167,76.51036072,3.341409206,38.81963348,-43.60365295,1580,-49.34824753,-13.51576042,-52.70500183,-23.02304077
1581,-23.67006683,64.44811249,29.28218269,-17.13092422,-15.93568897,-12.03882313,-38.6428299,75.47551727,1581,-6.376356125,1.306072712,-8.321000099,55.50936127
1582,-67.68174744,13.12265396,10.43845177,-64.42402649,-0.490268171,19.38241959,42.96237564,46.21491241,1582,-52.60972595,-58.81639862,28.92836189,-59.99704742
1583,-54.1954422,10.68335629,1.393761635,-27.68551826,-10.52999973,31.03848648,71.27149963,9.08760643,1583,-16.02934265,-30.76771927,9.166786194,-65.56272888
1584,-43.82699203,23.71827698,-5.650366306,-24.32521057,-18.67774773,17.61599731,67.93184662,27.80196381,1584,-27.97824097,-42.68428802,17.89449692,-56.03427124
1585,78.45703125,16.91942596,12.24994564,58.68392563,-16.83460426,-49.68069458,-57.47758484,-6.576416016,1585,78.46471405,30.10613632,69.41143036,48.1605072
1586,-61.55535507,-7.894573212,-5.794985294,-67.82618713,41.93183899,64.30973816,37.85844803,-21.56663322,1586,-66.60028076,-36.83011627,-76.70404053,-24.8797226
1587,6.627911568,-2.144286394,38.44200516,-34.51738739,-25.12811661,15.56419277,49.43386459,22.31377602,1587,13.99706078,-51.22592163,-5.104018688,3.8102808
1588,-17.41418076,69.38562012,-0.162972882,11.79446697,-17.46010017,-14.4093256,20.18552589,78.9943924,1588,-18.12908936,42.35861588,24.76336861,53.11567688
1589,-28.174757,6.361486912,19.09129715,-34.6174736,-27.92851067,14.17811108,-9.974882126,71.05899048,1589,4.608193874,-60.21985245,11.37819767,-58.54890442
1590,-64.20716095,0.891494811,6.487944126,-68.77265167,16.83883095,52.08292007,47.89200974,2.892749786,1590,-58.05956268,-59.50035095,-53.47286224,-38.09479904
1591,21.87832069,36.68728256,52.72380447,-3.979475737,-31.62100029,-27.80683327,-10.04835701,55.90000534,1591,-4.225636005,39.83903885,46.63558197,36.38834
1592,-81.18119812,26.06518745,12.27506828,-92.9559021,55.67542267,45.04948425,28.18410492,19.79270935,1592,-12.90524006,-88.492836,-26.29429245,-37.81998444
1593,50.39935684,37.99319839,24.40836525,73.49645996,-31.53851891,-36.65626907,-31.09391403,58.82145691,1593,63.47967148,-5.144388676,78.65325928,-2.152326345
1594,-69.66931915,37.1165657,0.780751348,-68.96963501,5.983888149,47.79977798,56.73773193,-17.76701355,1594,-58.31621933,-48.23413467,-13.18078518,-40.8249588
1595,1.189328313,11.87730885,41.34821701,5.474789619,73.03132629,25.49757195,54.05485153,-11.54838943,1595,40.66194153,9.196082115,-24.648489,40.15902328
1596,50.40921021,44.50291443,22.04843521,73.19350433,-29.14549255,57.32263947,45.42876434,-15.43116665,1596,41.86576843,9.923805237,50.66100693,7.825263023
1597,76.71018219,19.540205,11.6306982,59.44084549,-15.5899601,-65.52912903,-55.0407486,17.22801781,1597,73.36378479,22.77451706,51.50878143,61.68716431
1598,-34.92561722,-74.73973846,-50.75968933,-47.70553589,34.85919571,-21.09246063,43.93917084,-74.14282227,1598,-51.48287964,5.971924305,-85.78595734,-12.56268692
1599,-11.55040264,15.27473354,36.32051849,-32.18993759,26.26924896,81.32177734,49.80474472,-12.51699448,1599,-15.38604546,-14.45739841,-15.05274677,2.484115362
1600,-51.36170197,-7.774725437,-0.791202545,-75.93870544,48.45244217,56.4508934,33.38713455,-6.317372799,1600,-65.707901,-51.77758408,-80.88395691,-28.90001297
1601,55.62929153,32.12234497,8.326947212,62.04270172,-29.86979675,-38.37949371,-26.62965202,62.21673965,1601,56.15660095,10.25778961,74.25434875,-1.239268184
1602,-27.96528244,-59.43965912,-2.732216358,-76.69522858,48.471035,11.68192959,63.56998825,-42.89058685,1602,-65.17875671,-41.71034241,-86.40550232,-24.61070824
1603,14.2509613,38.92067337,57.68888474,-14.25831318,-69.47595215,-12.26199627,-38.53733444,74.69348907,1603,-1.453721642,49.61455917,62.96461487,20.42946053
1604,2.414362431,25.16858482,37.41276169,-27.66418457,-25.28122902,76.57296753,58.18732834,2.809837818,1604,-24.09440804,14.79634953,8.615172386,36.35103226
1605,-60.63318253,-1.539733291,-25.24051285,-23.94585991,37.57873917,66.78534698,30.25639153,-30.43229675,1605,-53.37039185,-12.88499165,-52.93438339,-38.86203003
1606,53.37462997,31.62650871,18.05695152,70.09062195,-25.14177513,-44.35142517,-59.93811035,28.32455826,1606,79.67910004,-1.672286749,69.62494659,50.87726593
1607,-36.65709686,-78.52349854,-38.97457123,-34.57727051,33.76496887,-23.82363319,41.1934433,-76.99341583,1607,-45.64136124,12.29248428,-83.39884186,-4.925848961
1608,-66.97367096,25.18668556,-16.46941948,-36.60100174,-0.566488743,15.85683346,51.19857407,3.525074244,1608,-58.42720413,-40.34410858,44.68694687,-32.7431488
1609,-67.07896423,26.67560387,-6.255057812,-18.19213676,-0.34968093,38.65628052,67.90222931,26.68467331,1609,-2.756311893,-51.13306046,1.621045828,-53.98617554
1610,-67.34112549,0.880664885,3.943723679,-77.43276215,9.300571442,47.73209763,36.67081451,-8.030248642,1610,-60.27661896,-57.66360092,-41.6604805,-42.73651123
1611,-54.69976425,0.66972357,-40.63619614,-45.60994339,50.63428497,59.11919022,58.14002228,-50.63128662,1611,-62.12976074,-12.29951191,-41.77338409,-35.55962753
1612,-26.00580025,58.89383698,2.555455208,-20.79191589,-29.38416862,-10.12928391,63.27225494,38.70210266,1612,5.148669243,-55.10781097,-12.40501308,51.13764954
1613,-12.14081764,-44.62803268,-3.544101477,-71.87104797,30.93819046,68.49304962,46.2566452,-9.622779846,1613,-62.83810806,-51.58746719,-46.86357498,-41.67090607
1614,-22.71370506,6.594341755,33.35163879,-41.37408066,2.173566103,79.2102356,52.79327011,-5.042285442,1614,-21.02950287,-25.02668953,8.922085762,-45.66645813
1615,-68.67295074,4.303416252,-6.133304119,-20.93583107,8.204210281,51.29212952,64.91069794,-7.764356613,1615,-15.64607525,-30.52485847,-33.62060547,-40.4970932
1616,-64.92277527,-9.24978447,-36.81351471,-46.72475815,72.29082489,38.23806381,40.05780792,-40.38934708,1616,-70.8991394,-16.72053146,-79.33566284,-12.31230545
1617,82.56557465,38.62475204,30.37359428,76.7035141,-7.92151022,-57.83008575,-61.90224838,-0.482248843,1617,70.47987366,18.57838249,64.59674835,37.27938461
1618,-68.51570129,24.3648243,9.021222115,-44.6852684,-1.557677388,14.32802773,46.30272293,36.6722908,1618,-24.17734528,-64.53453064,30.15218925,-56.95147324
1619,-75.01860046,17.72311974,-1.092152357,-48.77827835,4.204678059,30.32175446,48.59838486,12.22930145,1619,-46.13327789,-57.92961502,16.8393116,-65.49137878
1620,-42.287117,9.305656433,-3.383072853,-18.59033012,-10.93719673,34.33128357,66.82418823,25.94567108,1620,-2.321704388,-51.19056702,-7.741107464,-55.76339722
1621,-58.70375061,37.21254349,16.29786682,-70.24157715,-1.478422284,15.54933453,39.14517975,48.14461899,1621,-22.13114357,-79.63285065,28.37321281,-56.19763565
1622,67.09559631,16.82296562,28.51418686,74.9671936,-13.7219944,-64.92221069,-63.11340714,24.17810249,1622,76.25094604,-2.814630985,39.68400955,78.42960358
1623,42.42916107,29.94090462,12.55245113,21.74057198,-34.38690567,-11.78946495,-55.23812866,29.58896255,1623,52.96152496,29.15499687,61.47107315,15.97256851
1624,-46.64939117,-11.86212921,-7.644093513,-84.47571564,74.46336365,20.70938301,31.15281487,-24.04185677,1624,-89.37815094,-24.12306404,-79.31224823,-22.86707878
1625,-40.89769745,51.1248436,15.1795187,7.77779007,-16.91718102,-15.88045979,-43.26940155,45.43445206,1625,5.084079742,45.36781311,-3.833598375,18.28766632
1626,18.45210648,37.35484695,50.25624847,-14.46775818,-43.76457214,40.53340149,49.34801102,19.55222511,1626,-19.36891556,36.72507477,48.22298431,18.24922752
1627,-68.81075287,-7.217675209,-28.68058014,-27.58704758,75.20867157,-1.095422983,42.43507004,-41.94020081,1627,-55.65257645,-2.075322628,-70.24573517,-7.090817928
1628,-81.7687912,25.72325897,12.57417011,-93.30742645,43.56908417,50.63071442,27.9640789,21.61467361,1628,-11.32416916,-89.3474884,-24.15008926,-38.69166565
1629,52.11291504,30.23593903,17.42985725,47.09156418,-18.87727928,-42.52565384,-63.22057724,-25.00252724,1629,60.83665085,55.23453522,83.25501251,0.297905087
1630,63.9907608,40.48896027,18.57164001,17.94478607,-9.167340279,-40.80940247,-17.77680588,64.34658051,1630,3.375917912,39.95798111,53.70829391,7.157306194
1631,-79.8997345,15.77537537,-0.609666467,-45.26755524,10.87042046,47.91814423,64.42645264,2.396969557,1631,-43.23088837,-65.14984894,-11.43476868,-47.27136612
1632,-34.29466248,64.02307892,9.46739769,-23.51817513,-7.5052948,-2.708697319,6.141043186,75.38548279,1632,25.55256844,-42.84358597,-5.767920494,14.47583675
1633,-29.0344162,-72.53652954,-36.88824844,-51.13941956,46.53344345,27.70590019,36.46963882,-28.88646889,1633,-66.52363586,-36.287117,-93.58084106,-20.28617096
1634,-66.79898834,33.42557907,-19.64383507,-34.37744522,-3.003594875,11.90399456,65.36123657,-3.626518488,1634,-67.65215302,-24.7119751,43.25283813,-31.11408043
1635,-27.35447502,-75.53165436,-7.479548931,-84.50053406,59.53986359,12.05302811,59.33568573,-40.42819214,1635,-69.14923859,-40.2767334,-82.71940613,-27.78059578
1636,-70.9539032,32.38179398,1.928142071,-45.67420197,1.858323216,28.13860703,57.1214447,38.42334747,1636,-34.14243698,-64.29234314,50.13589859,-31.8527832
1637,24.27297974,36.68706131,62.95857239,-14.53666592,-46.99367523,7.050073147,-10.88472843,54.75264359,1637,-9.867433548,6.69770956,48.12885284,19.33241081
1638,38.47870636,18.7296772,9.238300323,54.54364014,-27.79023361,-75.86991119,-57.49994278,-19.17115402,1638,64.27614594,56.81692886,26.45887184,76.91158295
1639,68.75012207,21.23431206,3.151870728,4.498345375,-42.57678986,-40.41262436,59.09489441,53.58190536,1639,-19.26521301,10.11944199,75.8757019,3.87016511
1640,-0.70618397,39.18409729,52.90717697,-15.93335819,-70.96795654,-27.45170212,-6.336324215,82.95030212,1640,-5.546635151,16.3501606,50.32109451,42.87913132
1641,-31.32428932,44.98421097,12.88638592,-22.03744698,-45.98030472,-2.969284773,52.75059509,35.6506691,1641,6.161114693,-54.51201248,-11.89757729,26.89953995
1642,-53.01911545,22.85758209,-23.66189766,-35.36663818,-12.96286106,20.78384209,49.5987587,-31.5866909,1642,-47.31366348,-10.09860802,-4.000187874,-9.810811996
1643,-29.99528313,35.03887177,-1.44928813,-6.450438023,-52.06806183,13.03138542,67.83082581,8.731544495,1643,-17.06833267,-11.01889229,-11.93833828,18.8292675
1644,40.71337128,30.86953163,19.37492943,9.756881714,-34.72057724,-11.91196632,-39.3710289,57.20771027,1644,45.54471207,27.61802864,61.56198883,16.22906494
1645,-48.46200562,70.63746643,-23.69903374,-26.62865448,75.16070557,1.999751925,40.17391586,-43.91569138,1645,-46.71556091,-9.292947769,-45.70278168,-12.36089325
1646,-50.30775833,-7.41865015,-22.97703934,-23.41429138,47.99000168,58.66133118,37.33195877,-37.57360077,1646,-47.17682648,-10.89913464,-80.05658722,-28.17098427
1647,-67.45613098,36.12471008,-21.5009594,-32.24304962,-2.811629295,18.00509071,66.23264313,-1.874134541,1647,-65.86238098,-25.51060295,26.95633698,-56.38973236
1648,-77.4371109,17.82031631,5.568959713,-52.6424408,8.238786697,39.46583176,58.13784409,17.35419464,1648,-29.33235168,-73.23818207,-11.69733238,-49.20900726
1649,-73.6049118,5.643060207,4.839096069,-70.98003387,14.23908424,51.47999573,47.12343216,8.784899712,1649,-55.53326416,-61.63274002,-34.21448135,-44.63850403
1650,-81.50727081,26.18574905,13.1682806,-92.08748627,60.86100769,31.25673676,27.83777046,19.60409927,1650,-13.12846088,-88.09875488,-37.80440521,-32.7960701
